계측기명,수집시간,nh4,no3,ph,temp,상전류(R),current_aeration,cycle_runtime,elapsed_time,T_remaining,nh4_diff,no3_diff,ph_diff,nh4_decay_rate,hour,weekday,hour_sin,hour_cos,nh4_rolling_mean,nh4_no3_ratio,do_saturation,reactor
반응조A,2020-06-02 13:40:00,4.01,2.51,6.61,,6.16,1,160,60,100,-0.5200000000000005,0.0,0.0,-0.052000000000000046,13,1,-0.2588190451025208,-0.9659258262890683,5.041666666666667,1.5976089252554082,,0
반응조A,2020-06-02 13:50:00,3.56,2.51,6.58,,5.76,1,160,70,90,-0.44999999999999973,0.0,-0.03000000000000025,-0.04499999999999997,13,1,-0.2588190451025208,-0.9659258262890683,4.675,1.418326128156921,,0
반응조A,2020-06-02 14:00:00,3.07,2.51,6.55,,5.92,1,160,80,80,-0.4900000000000002,0.0,-0.03000000000000025,-0.04900000000000002,14,1,-0.4999999999999997,-0.8660254037844388,4.241666666666666,1.2231070824274572,,0
반응조A,2020-06-02 14:10:00,2.64,2.51,6.5,,5.8,1,160,90,70,-0.4299999999999997,0.0,-0.04999999999999982,-0.04299999999999997,14,1,-0.4999999999999997,-0.8660254037844388,3.7866666666666666,1.0517924096444584,,0
반응조A,2020-06-02 14:20:00,2.16,2.51,6.47,,5.88,1,160,100,60,-0.48,0.0,-0.03000000000000025,-0.048,14,1,-0.4999999999999997,-0.8660254037844388,3.3283333333333336,0.8605574260727387,,0
반응조A,2020-06-02 14:30:00,1.7,2.51,6.43,,5.9,1,160,110,50,-0.4600000000000002,0.0,-0.040000000000000036,-0.04600000000000002,14,1,-0.4999999999999997,-0.8660254037844388,2.856666666666667,0.6772905668165072,,0
반응조A,2020-06-02 14:40:00,1.25,2.51,6.41,,5.46,1,160,120,40,-0.44999999999999996,0.0,-0.019999999999999574,-0.045,14,1,-0.4999999999999997,-0.8660254037844388,2.3966666666666665,0.49800776971802,,0
반응조A,2020-06-02 14:50:00,0.85,2.51,6.35,,5.66,1,160,130,30,-0.4,0.0,-0.0600000000000005,-0.04,14,1,-0.4999999999999997,-0.8660254037844388,1.945,0.3386452834082536,,0
반응조A,2020-06-02 15:00:00,0.5,2.51,6.33,,5.38,1,160,140,20,-0.35,0.0,-0.019999999999999574,-0.034999999999999996,15,1,-0.7071067811865471,-0.7071067811865479,1.5166666666666666,0.19920310788720802,,0
반응조A,2020-06-02 15:10:00,0.2,2.51,6.25,,5.8,1,160,150,10,-0.3,0.0,-0.08000000000000007,-0.03,15,1,-0.7071067811865471,-0.7071067811865479,1.1099999999999999,0.07968124315488322,,0
반응조A,2020-06-02 18:50:00,3.88,2.51,6.55,,6.0,1,120,0,120,0.20999999999999996,0.0,0.019999999999999574,0.020999999999999998,18,1,-1.0,-1.8369701987210297e-16,2.9283333333333332,1.5458161172047342,,0
반응조A,2020-06-02 19:00:00,4.04,2.51,6.43,,6.12,1,120,10,110,0.16000000000000014,0.0,-0.1200000000000001,0.016000000000000014,19,1,-0.9659258262890684,0.2588190451025203,3.3333333333333335,1.6095611117286408,,0
반응조A,2020-06-02 19:10:00,3.75,2.51,6.5,,6.34,1,120,20,100,-0.29000000000000004,0.0,0.07000000000000028,-0.029000000000000005,19,1,-0.9659258262890684,0.2588190451025203,3.5816666666666666,1.4940233091540602,,0
반응조A,2020-06-02 19:20:00,3.46,2.51,6.4,,6.46,1,120,30,90,-0.29000000000000004,0.0,-0.09999999999999964,-0.029000000000000005,19,1,-0.9659258262890684,0.2588190451025203,3.6933333333333334,1.3784855065794794,,0
반응조A,2020-06-02 19:30:00,3.06,2.51,6.4,,6.2,1,120,40,80,-0.3999999999999999,0.0,0.0,-0.039999999999999994,19,1,-0.9659258262890684,0.2588190451025203,3.643333333333333,1.2191230202697132,,0
반응조A,2020-06-02 19:40:00,2.61,2.51,6.35,,5.92,1,120,50,70,-0.4500000000000002,0.0,-0.05000000000000071,-0.04500000000000002,19,1,-0.9659258262890684,0.2588190451025203,3.4666666666666663,1.0398402231712258,,0
반응조A,2020-06-02 19:50:00,2.17,2.51,6.31,,5.74,1,120,60,60,-0.43999999999999995,0.0,-0.040000000000000036,-0.044,19,1,-0.9659258262890684,0.2588190451025203,3.1816666666666666,0.8645414882304828,,0
반응조A,2020-06-02 20:00:00,1.71,2.51,6.27,,6.06,1,120,70,50,-0.45999999999999996,0.0,-0.040000000000000036,-0.046,20,1,-0.8660254037844386,0.5000000000000001,2.793333333333333,0.6812746289742514,,0
반응조A,2020-06-02 20:10:00,1.29,2.51,6.23,,6.0,1,120,80,40,-0.41999999999999993,0.0,-0.03999999999999915,-0.041999999999999996,20,1,-0.8660254037844386,0.5000000000000001,2.3833333333333333,0.5139440183489967,,0
반응조A,2020-06-02 20:20:00,0.89,2.51,6.2,,5.84,1,120,90,30,-0.4,0.0,-0.03000000000000025,-0.04,20,1,-0.8660254037844386,0.5000000000000001,1.9549999999999998,0.35458153203923026,,0
반응조A,2020-06-02 20:30:00,0.52,2.51,6.16,,6.04,1,120,100,20,-0.37,0.0,-0.040000000000000036,-0.037,20,1,-0.8660254037844386,0.5000000000000001,1.5316666666666665,0.20717123220269634,,0
반응조A,2020-06-02 20:40:00,0.2,2.51,6.09,,5.92,1,120,110,10,-0.32,0.0,-0.07000000000000028,-0.032,20,1,-0.8660254037844386,0.5000000000000001,1.1300000000000001,0.07968124315488322,,0
반응조A,2020-06-02 23:00:00,0.03,2.51,6.09,,6.46,1,10,0,10,-0.010000000000000002,0.0,0.019999999999999574,-0.0010000000000000002,23,1,-0.25881904510252157,0.9659258262890681,0.04,0.011952186473232481,,0
반응조A,2020-06-03 00:20:00,4.27,2.51,6.43,,6.12,1,160,0,160,0.39999999999999947,0.0,0.009999999999999787,0.039999999999999945,0,2,0.0,1.0,2.965,1.7011945413567564,,0
반응조A,2020-06-03 00:30:00,4.6,2.51,6.44,,5.92,1,160,10,150,0.33000000000000007,0.0,0.010000000000000675,0.03300000000000001,0,2,0.0,1.0,3.473333333333333,1.8326685925623136,,0
