계측기명,수집시간,nh4,no3,ph,temp,상전류(R),current_aeration,cycle_runtime,elapsed_time,T_remaining,nh4_diff,no3_diff,ph_diff,nh4_decay_rate,hour,weekday,hour_sin,hour_cos,nh4_rolling_mean,nh4_no3_ratio,do_saturation
반응조A,2020-06-08 04:40:00,0.4,2.51,6.28,,6.44,1,160,130,30,-0.09999999999999998,0.0,0.010000000000000675,-0.009999999999999998,4,0,0.8660254037844386,0.5000000000000001,1.2516666666666667,0.15936248630976643,
반응조B,2020-06-08 04:40:00,0.11,3.96,6.12,,0.0,0,0,0,0,-0.009999999999999995,0.0,0.0,-0.0009999999999999996,4,0,0.8660254037844386,0.5000000000000001,0.12833333333333333,0.0277777707631892,
반응조A,2020-06-08 04:50:00,0.35,2.51,6.3,,6.34,1,160,140,20,-0.050000000000000044,0.0,0.019999999999999574,-0.0050000000000000044,4,0,0.8660254037844386,0.5000000000000001,0.8816666666666667,0.1394421755210456,
반응조B,2020-06-08 04:50:00,0.1,3.96,6.13,,0.0,0,0,0,0,-0.009999999999999995,0.0,0.009999999999999787,-0.0009999999999999996,4,0,0.8660254037844386,0.5000000000000001,0.12000000000000001,0.02525251887562655,
반응조A,2020-06-08 05:00:00,0.33,2.51,6.29,,6.48,1,160,150,10,-0.019999999999999962,0.0,-0.009999999999999787,-0.001999999999999996,5,0,0.9659258262890683,0.25881904510252074,0.6166666666666667,0.1314740512055573,
반응조B,2020-06-08 05:00:00,0.1,3.96,6.13,,6.26,1,10,0,10,0.0,0.0,0.0,0.0,5,0,0.9659258262890683,0.25881904510252074,0.115,0.02525251887562655,
반응조A,2020-06-08 05:10:00,0.35,2.51,6.3,,0.0,0,0,0,0,0.019999999999999962,0.0,0.009999999999999787,0.001999999999999996,5,0,0.9659258262890683,0.25881904510252074,0.455,0.1394421755210456,
반응조B,2020-06-08 05:10:00,0.34,3.96,6.22,,0.7,0,0,0,0,0.24000000000000002,0.0,0.08999999999999986,0.024,5,0,0.9659258262890683,0.25881904510252074,0.15000000000000002,0.08585856417713027,
반응조A,2020-06-08 05:20:00,0.43,2.51,6.24,,0.0,0,0,0,0,0.08000000000000002,0.0,-0.05999999999999961,0.008000000000000002,5,0,0.9659258262890683,0.25881904510252074,0.3933333333333333,0.1713146727829989,
반응조B,2020-06-08 05:20:00,1.87,3.96,6.27,,0.64,0,0,0,0,1.53,0.0,0.04999999999999982,0.153,5,0,0.9659258262890683,0.25881904510252074,0.44,0.47222210297421646,
반응조A,2020-06-08 05:30:00,0.46,2.51,6.23,,0.0,0,0,0,0,0.030000000000000027,0.0,-0.009999999999999787,0.0030000000000000027,5,0,0.9659258262890683,0.25881904510252074,0.38666666666666666,0.18326685925623137,
반응조B,2020-06-08 05:30:00,3.36,3.96,6.32,,0.78,0,0,0,0,1.4899999999999998,0.0,0.05000000000000071,0.14899999999999997,5,0,0.9659258262890683,0.25881904510252074,0.98,0.8484846342210519,
반응조A,2020-06-08 05:40:00,0.41,2.51,6.23,,0.0,0,0,0,0,-0.050000000000000044,0.0,0.0,-0.0050000000000000044,5,0,0.9659258262890683,0.25881904510252074,0.38833333333333336,0.16334654846751057,
반응조B,2020-06-08 05:40:00,4.4,3.96,6.35,,0.86,0,0,0,0,1.0400000000000005,0.0,0.02999999999999936,0.10400000000000005,5,0,0.9659258262890683,0.25881904510252074,1.695,1.111110830527568,
반응조A,2020-06-08 05:50:00,0.39,2.51,6.23,,0.0,0,0,0,0,-0.019999999999999962,0.0,0.0,-0.001999999999999996,5,0,0.9659258262890683,0.25881904510252074,0.395,0.15537842415202227,
반응조B,2020-06-08 05:50:00,5.78,3.96,6.39,,0.86,0,0,0,0,1.38,0.0,0.040000000000000036,0.13799999999999998,5,0,0.9659258262890683,0.25881904510252074,2.641666666666667,1.4595955910112144,
반응조A,2020-06-08 06:00:00,0.38,2.51,6.23,,0.0,0,0,0,0,-0.010000000000000009,0.0,0.0,-0.0010000000000000009,6,0,1.0,6.123233995736766e-17,0.4033333333333333,0.1513943619942781,
반응조B,2020-06-08 06:00:00,7.14,3.96,6.4,,0.9,0,0,0,0,1.3599999999999994,0.0,0.010000000000000675,0.13599999999999995,6,0,1.0,6.123233995736766e-17,3.815,1.8030298477197353,
반응조A,2020-06-08 06:10:00,0.38,2.51,6.23,,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6,0,1.0,6.123233995736766e-17,0.40833333333333327,0.1513943619942781,
반응조B,2020-06-08 06:10:00,7.69,3.96,6.41,,0.82,0,0,0,0,0.5500000000000007,0.0,0.009999999999999787,0.05500000000000007,6,0,1.0,6.123233995736766e-17,5.04,1.9419187015356816,
반응조A,2020-06-08 06:20:00,0.36,2.51,6.23,,0.0,0,0,0,0,-0.020000000000000018,0.0,0.0,-0.0020000000000000018,6,0,1.0,6.123233995736766e-17,0.39666666666666667,0.14342623767878976,
반응조B,2020-06-08 06:20:00,7.55,3.96,6.4,,6.26,1,150,0,150,-0.14000000000000057,0.0,-0.009999999999999787,-0.014000000000000058,6,0,1.0,6.123233995736766e-17,5.986666666666667,1.9065651751098043,
반응조A,2020-06-08 06:30:00,0.4,2.51,6.23,,0.0,0,0,0,0,0.040000000000000036,0.0,0.0,0.0040000000000000036,6,0,1.0,6.123233995736766e-17,0.38666666666666666,0.15936248630976643,
반응조B,2020-06-08 06:30:00,7.24,3.96,6.43,,6.14,1,150,10,140,-0.3099999999999996,0.0,0.02999999999999936,-0.03099999999999996,6,0,1.0,6.123233995736766e-17,6.633333333333333,1.828282366595362,
반응조A,2020-06-08 06:40:00,0.36,2.51,6.23,,0.0,0,0,0,0,-0.040000000000000036,0.0,0.0,-0.0040000000000000036,6,0,1.0,6.123233995736766e-17,0.37833333333333335,0.14342623767878976,
반응조B,2020-06-08 06:40:00,6.87,3.96,6.43,,6.04,1,150,20,130,-0.3700000000000001,0.0,0.0,-0.03700000000000001,6,0,1.0,6.123233995736766e-17,7.045000000000001,1.7348480467555438,
반응조A,2020-06-08 06:50:00,0.37,2.51,6.25,,0.0,0,0,0,0,0.010000000000000009,0.0,0.019999999999999574,0.0010000000000000009,6,0,1.0,6.123233995736766e-17,0.375,0.14741029983653392,
반응조B,2020-06-08 06:50:00,6.3,3.96,6.43,,5.78,1,150,30,120,-0.5700000000000003,0.0,0.0,-0.05700000000000003,6,0,1.0,6.123233995736766e-17,7.131666666666667,1.5909086891644724,
반응조A,2020-06-08 07:00:00,0.37,2.51,6.25,,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7,0,0.9659258262890683,-0.25881904510252063,0.37333333333333335,0.14741029983653392,
반응조B,2020-06-08 07:00:00,5.71,3.96,6.41,,5.88,1,150,40,110,-0.5899999999999999,0.0,-0.019999999999999574,-0.05899999999999998,7,0,0.9659258262890683,-0.25881904510252063,6.8933333333333335,1.4419188277982757,
반응조A,2020-06-08 07:10:00,0.63,2.51,6.36,,0.0,0,0,0,0,0.26,0.0,0.11000000000000032,0.026000000000000002,7,0,0.9659258262890683,-0.25881904510252063,0.41500000000000004,0.2509959159378821,
반응조B,2020-06-08 07:10:00,5.03,3.96,6.44,,5.64,1,150,50,100,-0.6799999999999997,0.0,0.03000000000000025,-0.06799999999999998,7,0,0.9659258262890683,-0.25881904510252063,6.45,1.2702016994440153,
반응조A,2020-06-08 07:20:00,1.29,2.51,6.54,,0.0,0,0,0,0,0.66,0.0,0.17999999999999972,0.066,7,0,0.9659258262890683,-0.25881904510252063,0.57,0.5139440183489967,
반응조B,2020-06-08 07:20:00,4.2,3.96,6.5,,5.66,1,150,60,90,-0.8300000000000001,0.0,0.05999999999999961,-0.083,7,0,0.9659258262890683,-0.25881904510252063,5.891666666666667,1.060605792776315,
반응조A,2020-06-08 07:30:00,2.16,2.51,6.72,,0.0,0,0,0,0,0.8700000000000001,0.0,0.17999999999999972,0.08700000000000001,7,0,0.9659258262890683,-0.25881904510252063,0.8633333333333333,0.8605574260727387,
반응조B,2020-06-08 07:30:00,3.25,3.96,6.66,,5.52,1,150,70,80,-0.9500000000000002,0.0,0.16000000000000014,-0.09500000000000001,7,0,0.9659258262890683,-0.25881904510252063,5.226666666666667,0.8207068634578627,
반응조A,2020-06-08 07:40:00,3.06,2.51,6.71,,0.0,0,0,0,0,0.8999999999999999,0.0,-0.009999999999999787,0.09,7,0,0.9659258262890683,-0.25881904510252063,1.3133333333333335,1.2191230202697132,
반응조B,2020-06-08 07:40:00,2.73,3.96,6.62,,5.42,1,150,80,70,-0.52,0.0,-0.040000000000000036,-0.052000000000000005,7,0,0.9659258262890683,-0.25881904510252063,4.536666666666666,0.6893937653046047,
반응조A,2020-06-08 07:50:00,4.03,2.51,6.74,,0.0,0,0,0,0,0.9700000000000002,0.0,0.03000000000000025,0.09700000000000002,7,0,0.9659258262890683,-0.25881904510252063,1.9233333333333336,1.6055770495708968,
반응조B,2020-06-08 07:50:00,2.24,3.96,6.57,,5.38,1,150,90,60,-0.48999999999999977,0.0,-0.04999999999999982,-0.048999999999999974,7,0,0.9659258262890683,-0.25881904510252063,3.8600000000000008,0.5656564228140347,
반응조A,2020-06-08 08:00:00,5.1,2.51,6.77,,0.0,0,0,0,0,1.0699999999999994,0.0,0.02999999999999936,0.10699999999999994,8,0,0.8660254037844387,-0.4999999999999998,2.7116666666666664,2.0318717004495217,
반응조B,2020-06-08 08:00:00,1.76,3.96,6.54,,5.34,1,150,100,50,-0.4800000000000002,0.0,-0.03000000000000025,-0.04800000000000002,8,0,0.8660254037844387,-0.4999999999999998,3.2016666666666667,0.4444443322110272,
반응조A,2020-06-08 08:10:00,5.86,2.51,6.77,,0.0,0,0,0,0,0.7600000000000007,0.0,0.0,0.07600000000000007,8,0,0.8660254037844387,-0.4999999999999998,3.5833333333333335,2.334660424438078,
반응조B,2020-06-08 08:10:00,1.32,3.96,6.5,,5.32,1,150,110,40,-0.43999999999999995,0.0,-0.040000000000000036,-0.044,8,0,0.8660254037844387,-0.4999999999999998,2.5833333333333335,0.3333332491582704,
반응조A,2020-06-08 08:20:00,6.2,2.51,6.77,,6.56,1,140,0,140,0.33999999999999986,0.0,0.0,0.03399999999999999,8,0,0.8660254037844387,-0.4999999999999998,4.401666666666667,2.4701185378013797,
반응조B,2020-06-08 08:20:00,0.9,3.96,6.47,,5.16,1,150,120,30,-0.42000000000000004,0.0,-0.03000000000000025,-0.042,8,0,0.8660254037844387,-0.4999999999999998,2.0333333333333337,0.2272726698806389,
반응조A,2020-06-08 08:30:00,6.47,2.51,6.78,,6.5,1,140,10,130,0.2699999999999996,0.0,0.010000000000000675,0.026999999999999958,8,0,0.8660254037844387,-0.4999999999999998,5.12,2.5776882160604715,
반응조B,2020-06-08 08:30:00,0.52,3.96,6.45,,5.06,1,150,130,20,-0.38,0.0,-0.019999999999999574,-0.038,8,0,0.8660254037844387,-0.4999999999999998,1.5783333333333331,0.13131309815325803,
반응조A,2020-06-08 08:40:00,5.94,2.51,6.77,,6.36,1,140,20,120,-0.5299999999999994,0.0,-0.010000000000000675,-0.052999999999999936,8,0,0.8660254037844387,-0.4999999999999998,5.6000000000000005,2.3665329217000313,
반응조B,2020-06-08 08:40:00,0.21,3.96,6.4,,4.94,1,150,140,10,-0.31000000000000005,0.0,-0.04999999999999982,-0.031000000000000007,8,0,0.8660254037844387,-0.4999999999999998,1.1583333333333334,0.053030289638815745,
반응조A,2020-06-08 08:50:00,5.36,2.51,6.72,,6.38,1,140,30,110,-0.5800000000000001,0.0,-0.04999999999999982,-0.05800000000000001,8,0,0.8660254037844387,-0.4999999999999998,5.821666666666666,2.13545731655087,
반응조B,2020-06-08 08:50:00,0.09,3.96,6.35,,0.0,0,0,0,0,-0.12,0.0,-0.05000000000000071,-0.012,8,0,0.8660254037844387,-0.4999999999999998,0.8000000000000002,0.02272726698806389,
반응조A,2020-06-08 09:00:00,4.67,2.51,6.69,,6.16,1,140,40,100,-0.6900000000000004,0.0,-0.02999999999999936,-0.06900000000000003,9,0,0.7071067811865476,-0.7071067811865475,5.75,1.8605570276665229,
반응조B,2020-06-08 09:00:00,0.08,3.96,6.34,,0.0,0,0,0,0,-0.009999999999999995,0.0,-0.009999999999999787,-0.0009999999999999996,9,0,0.7071067811865476,-0.7071067811865475,0.5199999999999999,0.020202015100501236,
반응조A,2020-06-08 09:10:00,4.02,2.51,6.65,,6.3,1,140,50,90,-0.6500000000000004,0.0,-0.040000000000000036,-0.06500000000000003,9,0,0.7071067811865476,-0.7071067811865475,5.443333333333334,1.6015929874131523,
반응조B,2020-06-08 09:10:00,0.07,3.96,6.33,,0.0,0,0,0,0,-0.009999999999999995,0.0,-0.009999999999999787,-0.0009999999999999996,9,0,0.7071067811865476,-0.7071067811865475,0.3116666666666667,0.017676763212938585,
반응조A,2020-06-08 09:20:00,3.33,2.51,6.61,,6.1,1,140,60,80,-0.6899999999999995,0.0,-0.040000000000000036,-0.06899999999999995,9,0,0.7071067811865476,-0.7071067811865475,4.965,1.3266926985288054,
반응조B,2020-06-08 09:20:00,0.06,3.96,6.33,,0.0,0,0,0,0,-0.010000000000000009,0.0,0.0,-0.0010000000000000009,9,0,0.7071067811865476,-0.7071067811865475,0.17166666666666666,0.015151511325375927,
반응조A,2020-06-08 09:30:00,2.69,2.51,6.56,,6.1,1,140,70,70,-0.6400000000000001,0.0,-0.05000000000000071,-0.06400000000000002,9,0,0.7071067811865476,-0.7071067811865475,4.335,1.0717127204331791,
