계측기명,수집시간,nh4,no3,ph,temp,상전류(R),current_aeration,cycle_runtime,elapsed_time,T_remaining,nh4_diff,no3_diff,ph_diff,nh4_decay_rate,hour,weekday,hour_sin,hour_cos,nh4_rolling_mean,nh4_no3_ratio,do_saturation,reactor
반응조A,2020-07-16 09:50:00,5.91,1.83,6.68,21.29,6.76,1,140,0,140,0.29000000000000004,0.5700000000000001,0.009999999999999787,0.029000000000000005,9,3,0.7071067811865476,-0.7071067811865475,4.248333333333334,3.2295064319636984,8.848553601815087,0
반응조A,2020-07-16 10:00:00,5.84,1.93,6.68,21.33,6.84,1,140,10,130,-0.07000000000000028,0.09999999999999987,0.0,-0.007000000000000029,10,3,0.49999999999999994,-0.8660254037844387,4.86,3.0259051679247837,8.84186661628566,0
반응조A,2020-07-16 10:10:00,5.43,2.15,6.65,21.29,6.7,1,140,20,120,-0.41000000000000014,0.21999999999999997,-0.02999999999999936,-0.041000000000000016,10,3,0.49999999999999994,-0.8660254037844387,5.260000000000001,2.525580220660362,8.848553601815087,0
반응조A,2020-07-16 10:20:00,4.93,2.82,6.61,21.33,6.74,1,140,30,110,-0.5,0.6699999999999999,-0.040000000000000036,-0.05,10,3,0.49999999999999994,-0.8660254037844387,5.43,1.748226330416195,8.84186661628566,0
반응조A,2020-07-16 10:30:00,4.34,3.08,6.57,21.33,6.46,1,140,40,100,-0.5899999999999999,0.26000000000000023,-0.040000000000000036,-0.05899999999999998,10,3,0.49999999999999994,-0.8660254037844387,5.345,1.409090451594009,8.84186661628566,0
반응조A,2020-07-16 10:40:00,3.74,3.43,6.54,21.39,6.7,1,140,50,90,-0.5999999999999996,0.3500000000000001,-0.03000000000000025,-0.05999999999999996,10,3,0.49999999999999994,-0.8660254037844387,5.031666666666666,1.0903786908516937,8.831855066993771,0
반응조A,2020-07-16 10:50:00,3.15,3.31,6.51,21.33,6.62,1,140,60,80,-0.5900000000000003,-0.1200000000000001,-0.03000000000000025,-0.05900000000000003,10,3,0.49999999999999994,-0.8660254037844387,4.571666666666666,0.9516613439089595,8.84186661628566,0
반응조A,2020-07-16 11:00:00,2.55,3.97,6.47,21.36,6.56,1,140,70,70,-0.6000000000000001,0.6600000000000001,-0.040000000000000036,-0.06000000000000001,11,3,0.258819045102521,-0.9659258262890682,4.0233333333333325,0.6423172185598944,8.836858006042297,0
반응조A,2020-07-16 11:10:00,1.96,4.01,6.42,21.39,6.48,1,140,80,60,-0.5899999999999999,0.03999999999999959,-0.04999999999999982,-0.05899999999999998,11,3,0.258819045102521,-0.9659258262890682,3.445,0.48877793297308403,8.831855066993771,0
반응조A,2020-07-16 11:20:00,1.38,4.69,6.38,21.39,6.4,1,140,90,50,-0.5800000000000001,0.6800000000000006,-0.040000000000000036,-0.05800000000000001,11,3,0.258819045102521,-0.9659258262890682,2.853333333333333,0.2942430076240921,8.831855066993771,0
반응조A,2020-07-16 11:30:00,0.9,5.36,6.34,21.39,6.4,1,140,100,40,-0.47999999999999987,0.6699999999999999,-0.040000000000000036,-0.04799999999999999,11,3,0.258819045102521,-0.9659258262890682,2.28,0.1679104164346238,8.831855066993771,0
반응조A,2020-07-16 11:40:00,0.45,5.65,6.3,21.39,6.5,1,140,110,30,-0.45,0.29000000000000004,-0.040000000000000036,-0.045,11,3,0.258819045102521,-0.9659258262890682,1.7316666666666667,0.07964600360247723,8.831855066993771,0
반응조A,2020-07-16 11:50:00,0.13,6.05,6.25,21.45,6.52,1,140,120,20,-0.32,0.39999999999999947,-0.04999999999999982,-0.032,11,3,0.258819045102521,-0.9659258262890682,1.2283333333333333,0.021487599754115745,8.82186616399623,0
반응조A,2020-07-16 12:00:00,0.05,6.02,6.24,21.45,6.14,1,140,130,10,-0.08,-0.03000000000000025,-0.009999999999999787,-0.008,12,3,1.2246467991473532e-16,-1.0,0.8116666666666666,0.00830564646085607,8.82186616399623,0
반응조A,2020-07-16 15:10:00,3.55,1.2,6.56,21.36,5.7,1,120,0,120,0.54,-0.09000000000000008,0.009999999999999787,0.054000000000000006,15,3,-0.7071067811865471,-0.7071067811865479,2.1133333333333333,2.95833086805761,8.836858006042297,0
반응조A,2020-07-16 15:20:00,3.72,1.68,6.57,21.33,6.76,1,120,10,110,0.17000000000000037,0.48,0.010000000000000675,0.017000000000000036,15,3,-0.7071067811865471,-0.7071067811865479,2.6283333333333334,2.214284396259288,8.84186661628566,0
반응조A,2020-07-16 15:30:00,3.47,1.4,6.56,21.36,6.76,1,120,20,100,-0.25,-0.28,-0.010000000000000675,-0.025,15,3,-0.7071067811865471,-0.7071067811865479,3.0,2.4785696581645302,8.836858006042297,0
반응조A,2020-07-16 15:40:00,3.07,2.21,6.53,21.36,6.92,1,120,30,90,-0.40000000000000036,0.81,-0.02999999999999936,-0.040000000000000036,15,3,-0.7071067811865471,-0.7071067811865479,3.2083333333333335,1.3891396429232383,8.836858006042297,0
