계측기명,수집시간,nh4,no3,ph,temp,상전류(R),current_aeration,cycle_runtime,elapsed_time,T_remaining,nh4_diff,no3_diff,ph_diff,nh4_decay_rate,hour,weekday,hour_sin,hour_cos,nh4_rolling_mean,nh4_no3_ratio,do_saturation
반응조A,2020-10-01 00:00:00,3.51,2.13,6.41,20.64,7.76,1,60,0,60,0.0,0.0,0.0,0.0,0,3,0.0,1.0,3.51,1.6478865502880045,8.95865237366003
반응조B,2020-10-01 00:00:00,0.0,3.06,6.18,20.7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,1.0,0.0,0.0,8.948374760994264
반응조A,2020-10-01 00:10:00,2.8,2.22,6.37,20.64,7.94,1,60,10,50,-0.71,0.0900000000000003,-0.040000000000000036,-0.071,0,3,0.0,1.0,3.155,1.2612606931258137,8.95865237366003
반응조B,2020-10-01 00:10:00,0.0,2.78,6.18,20.7,0.0,0,0,0,0,0.0,-0.28000000000000025,0.0,0.0,0,3,0.0,1.0,0.0,0.0,8.948374760994264
반응조A,2020-10-01 00:20:00,2.07,2.51,6.33,20.64,7.86,1,60,20,40,-0.73,0.2899999999999996,-0.040000000000000036,-0.073,0,3,0.0,1.0,2.793333333333333,0.8247008666530411,8.95865237366003
반응조B,2020-10-01 00:20:00,0.0,2.94,6.18,20.7,0.0,0,0,0,0,0.0,0.16000000000000014,0.0,0.0,0,3,0.0,1.0,0.0,0.0,8.948374760994264
반응조A,2020-10-01 00:30:00,1.37,3.5,6.27,20.64,7.56,1,60,30,30,-0.6999999999999997,0.9900000000000002,-0.0600000000000005,-0.06999999999999998,0,3,0.0,1.0,2.4375,0.3914284595918687,8.95865237366003
반응조B,2020-10-01 00:30:00,0.0,2.86,6.17,20.7,0.0,0,0,0,0,0.0,-0.08000000000000007,-0.009999999999999787,0.0,0,3,0.0,1.0,0.0,0.0,8.948374760994264
반응조A,2020-10-01 00:40:00,0.76,3.31,6.24,20.64,7.24,1,60,40,20,-0.6100000000000001,-0.18999999999999995,-0.02999999999999936,-0.06100000000000001,0,3,0.0,1.0,2.102,0.22960718138755848,8.95865237366003
반응조B,2020-10-01 00:40:00,0.0,3.37,6.23,20.67,0.82,0,0,0,0,0.0,0.5100000000000002,0.0600000000000005,0.0,0,3,0.0,1.0,0.0,0.0,8.953510617945284
반응조A,2020-10-01 00:50:00,0.41,3.84,6.18,20.64,7.34,1,60,50,10,-0.35000000000000003,0.5299999999999998,-0.0600000000000005,-0.035,0,3,0.0,1.0,1.82,0.10677080552843606,8.95865237366003
반응조B,2020-10-01 00:50:00,0.47,1.83,6.3,20.64,0.92,0,0,0,0,0.47,-1.54,0.0699999999999994,0.047,0,3,0.0,1.0,0.07833333333333332,0.2568304607483821,8.95865237366003
반응조A,2020-10-01 01:00:00,0.33,3.98,6.16,20.67,0.0,0,0,0,0,-0.07999999999999996,0.14000000000000012,-0.019999999999999574,-0.007999999999999997,1,3,0.25881904510252074,0.9659258262890683,1.29,0.0829145520315196,8.953510617945284
반응조B,2020-10-01 01:00:00,1.63,1.08,6.34,20.64,0.82,0,0,0,0,1.16,-0.75,0.040000000000000036,0.11599999999999999,1,3,0.25881904510252074,0.9659258262890683,0.3499999999999999,1.509257861798276,8.95865237366003
반응조A,2020-10-01 01:10:00,0.34,3.57,6.17,20.7,0.0,0,0,0,0,0.010000000000000009,-0.41000000000000014,0.009999999999999787,0.0010000000000000009,1,3,0.25881904510252074,0.9659258262890683,0.88,0.09523806856076511,8.948374760994264
반응조B,2020-10-01 01:10:00,2.5,0.99,6.36,20.58,0.92,0,0,0,0,0.8700000000000001,-0.09000000000000008,0.020000000000000462,0.08700000000000001,1,3,0.25881904510252074,0.9659258262890683,0.7666666666666666,2.525249974494975,8.968953622077425
반응조A,2020-10-01 01:20:00,0.32,3.45,6.17,20.73,0.0,0,0,0,0,-0.020000000000000018,-0.11999999999999966,0.0,-0.0020000000000000018,1,3,0.25881904510252074,0.9659258262890683,0.5883333333333334,0.09275359630330542,8.943244792661954
반응조B,2020-10-01 01:20:00,3.41,1.06,6.38,20.58,0.88,0,0,0,0,0.9100000000000001,0.07000000000000006,0.019999999999999574,0.09100000000000001,1,3,0.25881904510252074,0.9659258262890683,1.335,3.2169780971904745,8.968953622077425
반응조A,2020-10-01 01:30:00,0.31,3.31,6.17,20.76,0.0,0,0,0,0,-0.010000000000000009,-0.14000000000000012,0.0,-0.0010000000000000009,1,3,0.25881904510252074,0.9659258262890683,0.4116666666666667,0.09365556082913569,8.938120702826586
반응조B,2020-10-01 01:30:00,4.43,1.04,6.39,20.58,0.88,0,0,0,0,1.0199999999999996,-0.020000000000000018,0.009999999999999787,0.10199999999999995,1,3,0.25881904510252074,0.9659258262890683,2.0733333333333333,4.259611288835299,8.968953622077425
반응조A,2020-10-01 01:40:00,0.3,3.17,6.18,20.76,0.0,0,0,0,0,-0.010000000000000009,-0.14000000000000012,0.009999999999999787,-0.0010000000000000009,1,3,0.25881904510252074,0.9659258262890683,0.33499999999999996,0.09463719412075895,8.938120702826586
반응조B,2020-10-01 01:40:00,5.18,1.39,6.42,20.58,7.72,1,120,0,120,0.75,0.34999999999999987,0.03000000000000025,0.075,1,3,0.25881904510252074,0.9659258262890683,2.936666666666666,3.726616024017249,8.968953622077425
반응조A,2020-10-01 01:50:00,0.28,3.12,6.18,20.76,0.0,0,0,0,0,-0.019999999999999962,-0.04999999999999982,0.0,-0.001999999999999996,1,3,0.25881904510252074,0.9659258262890683,0.31333333333333335,0.08974356097962789,8.938120702826586
반응조B,2020-10-01 01:50:00,5.23,2.15,6.45,20.58,7.7,1,120,10,110,0.05000000000000071,0.76,0.03000000000000025,0.005000000000000071,1,3,0.25881904510252074,0.9659258262890683,3.7300000000000004,2.4325570081130197,8.968953622077425
반응조A,2020-10-01 02:00:00,0.28,3.02,6.19,20.76,0.0,0,0,0,0,0.0,-0.10000000000000009,0.010000000000000675,0.0,2,3,0.49999999999999994,0.8660254037844387,0.305,0.09271520108768176,8.938120702826586
반응조B,2020-10-01 02:00:00,5.12,1.47,6.46,20.58,7.48,1,120,20,100,-0.11000000000000032,-0.6799999999999999,0.009999999999999787,-0.011000000000000032,2,3,0.49999999999999994,0.8660254037844387,4.3116666666666665,3.4829908278973964,8.968953622077425
반응조A,2020-10-01 02:10:00,0.28,2.99,6.19,20.76,0.0,0,0,0,0,0.0,-0.029999999999999805,0.0,0.0,2,3,0.49999999999999994,0.8660254037844387,0.295,0.09364545363028307,8.938120702826586
