계측기명,수집시간,nh4,no3,ph,temp,상전류(R),current_aeration,cycle_runtime,elapsed_time,T_remaining,nh4_diff,no3_diff,ph_diff,nh4_decay_rate,hour,weekday,hour_sin,hour_cos,nh4_rolling_mean,nh4_no3_ratio,do_saturation
반응조B,08월01월20 1:40,0,1.72,6.23,21.36,0,0,0,0,0,0,0.08,-0.05,0,1,5,0.258819045,0.965925826,0,0,8.836858006
반응조A,08월01월20 1:50,0,3.21,6.25,21.33,51.96,1,140,110,30,0,0.57,-0.04,0,1,5,0.258819045,0.965925826,0.311666667,0,8.841866616
반응조B,08월01월20 1:50,0,1.72,6.11,21.36,47.8,1,10,0,10,0,0,-0.12,0,1,5,0.258819045,0.965925826,0,0,8.836858006
반응조A,08월01월20 2:00,0,3.07,6.25,21.33,50.36,1,140,120,20,0,-0.14,0,0,2,5,0.5,0.866025404,0.203333333,0,8.841866616
반응조B,08월01월20 2:00,0,2.78,6.03,21.26,2.84,0,0,0,0,0,1.06,-0.08,0,2,5,0.5,0.866025404,0,0,8.853575482
반응조A,08월01월20 2:10,0,4.07,6.23,21.33,50.24,1,140,130,10,0,1,-0.02,0,2,5,0.5,0.866025404,0.103333333,0,8.841866616
반응조B,08월01월20 2:10,0,3.86,6.02,21.26,2.6,0,0,0,0,0,1.08,-0.01,0,2,5,0.5,0.866025404,0,0,8.853575482
반응조A,08월01월20 2:20,0,3.87,6.19,21.33,0,0,0,0,0,0,-0.2,-0.04,0,2,5,0.5,0.866025404,0.015,0,8.841866616
반응조B,08월01월20 2:20,0,2.62,6.12,21.26,3.56,1,70,0,70,0,-1.24,0.1,0,2,5,0.5,0.866025404,0,0,8.853575482
반응조A,08월01월20 2:30,0,3.56,6.14,21.33,0,0,0,0,0,0,-0.31,-0.05,0,2,5,0.5,0.866025404,0,0,8.841866616
반응조B,08월01월20 2:30,0.81,2.37,6.24,21.2,3.64,1,70,10,60,0.81,-0.25,0.12,0.081,2,5,0.5,0.866025404,0.135,0.341772008,8.863636364
반응조A,08월01월20 2:40,0,0,6.14,21.36,0,0,0,0,0,0,-3.56,0,0,2,5,0.5,0.866025404,0,0,8.836858006
반응조B,08월01월20 2:40,1.36,2.26,6.23,21.2,3.68,1,70,20,50,0.55,-0.11,-0.01,0.055,2,5,0.5,0.866025404,0.361666667,0.601769645,8.863636364
반응조A,08월01월20 2:50,0,0,6.15,21.39,0,0,0,0,0,0,0,0.01,0,2,5,0.5,0.866025404,0,0,8.831855067
반응조B,08월01월20 2:50,1.35,2.11,6.22,21.2,3.64,1,70,30,40,-0.01,-0.15,-0.01,-0.001,2,5,0.5,0.866025404,0.586666667,0.639810123,8.863636364
반응조A,08월01월20 3:00,0,3.94,6.15,21.39,0,0,0,0,0,0,3.94,0,0,3,5,0.707106781,0.707106781,0,0,8.831855067
반응조B,08월01월20 3:00,1.71,2.25,6.23,21.2,3.72,1,70,40,30,0.36,0.14,0.01,0.036,3,5,0.707106781,0.707106781,0.871666667,0.759999662,8.863636364
반응조A,08월01월20 3:10,0,0,6.15,21.39,0,0,0,0,0,0,-3.94,0,0,3,5,0.707106781,0.707106781,0,0,8.831855067
반응조B,08월01월20 3:10,2.1,2.11,6.23,21.17,3.56,1,70,50,20,0.39,-0.14,0,0.039,3,5,0.707106781,0.707106781,1.221666667,0.995260192,8.868675384
반응조A,08월01월20 3:20,0,0,6.15,21.39,0,0,0,0,0,0,0,0,0,3,5,0.707106781,0.707106781,0,0,8.831855067
반응조B,08월01월20 3:20,2.46,2.05,6.23,21.17,3.68,1,70,60,10,0.36,-0.06,0,0.036,3,5,0.707106781,0.707106781,1.631666667,1.199999415,8.868675384
반응조A,08월01월20 3:30,0,1.78,6.15,21.39,0,0,0,0,0,0,1.78,0,0,3,5,0.707106781,0.707106781,0,0,8.831855067
반응조B,08월01월20 3:30,2.8,2.28,6.23,21.17,0,0,0,0,0,0.34,0.23,0,0.034,3,5,0.707106781,0.707106781,1.963333333,1.228069637,8.868675384
반응조A,08월01월20 3:40,0,0,6.15,21.39,0,0,0,0,0,0,-1.78,0,0,3,5,0.707106781,0.707106781,0,0,8.831855067
반응조B,08월01월20 3:40,2.07,1.56,6.23,21.2,46.04,1,30,0,30,-0.73,-0.72,0,-0.073,3,5,0.707106781,0.707106781,2.081666667,1.326922226,8.863636364
반응조A,08월01월20 3:50,0,0.92,6.16,21.39,0,0,0,0,0,0,0.92,0.01,0,3,5,0.707106781,0.707106781,0,0,8.831855067
반응조B,08월01월20 3:50,1.58,3.33,6.25,21.2,43.92,1,30,10,20,-0.49,1.77,0.02,-0.049,3,5,0.707106781,0.707106781,2.12,0.474474332,8.863636364
반응조A,08월01월20 4:00,0,4.51,6.16,21.39,0,0,0,0,0,0,3.59,0,0,4,5,0.866025404,0.5,0,0,8.831855067
반응조B,08월01월20 4:00,1.06,2.5,6.24,21.2,44.2,1,30,20,10,-0.52,-0.83,-0.01,-0.052,4,5,0.866025404,0.5,2.011666667,0.42399983,8.863636364
반응조A,08월01월20 4:10,0,1.74,6.17,21.39,0,0,0,0,0,0,-2.77,0.01,0,4,5,0.866025404,0.5,0,0,8.831855067
반응조B,08월01월20 4:10,0.45,3.37,6.23,21.2,0,0,0,0,0,-0.61,0.87,-0.01,-0.061,4,5,0.866025404,0.5,1.736666667,0.133531118,8.863636364
반응조A,08월01월20 4:20,0,0,6.16,21.39,0,0,0,0,0,0,-1.74,-0.01,0,4,5,0.866025404,0.5,0,0,8.831855067
반응조B,08월01월20 4:20,0.12,3.5,6.21,21.2,43.72,1,40,0,40,-0.33,0.13,-0.02,-0.033,4,5,0.866025404,0.5,1.346666667,0.034285704,8.863636364
반응조A,08월01월20 4:30,0,1.22,6.18,21.39,52.08,1,20,0,20,0,1.22,0.02,0,4,5,0.866025404,0.5,0,0,8.831855067
반응조B,08월01월20 4:30,0,4.06,6.18,21.23,43.6,1,40,10,30,-0.12,0.56,-0.03,-0.012,4,5,0.866025404,0.5,0.88,0,8.858603066
반응조A,08월01월20 4:40,0,2.6,6.21,21.33,3.04,1,20,10,10,0,1.38,0.03,0,4,5,0.866025404,0.5,0,0,8.841866616
반응조B,08월01월20 4:40,0,4.11,6.16,21.26,41.6,1,40,20,20,0,0.05,-0.02,0,4,5,0.866025404,0.5,0.535,0,8.853575482
반응조A,08월01월20 4:50,0,1.12,6.22,21.33,2.96,0,0,0,0,0,-1.48,0.01,0,4,5,0.866025404,0.5,0,0,8.841866616
반응조B,08월01월20 4:50,0,3.99,6.14,21.26,41.68,1,40,30,10,0,-0.12,-0.02,0,4,5,0.866025404,0.5,0.271666667,0,8.853575482
반응조A,08월01월20 5:00,0,0.83,6.24,21.33,3.72,1,70,0,70,0,-0.29,0.02,0,5,5,0.965925826,0.258819045,0,0,8.841866616
반응조B,08월01월20 5:00,0,5.41,6.12,21.26,0,0,0,0,0,0,1.42,-0.02,0,5,5,0.965925826,0.258819045,0.095,0,8.853575482
반응조A,08월01월20 5:10,0,0.83,6.25,21.26,3.96,1,70,10,60,0,0,0.01,0,5,5,0.965925826,0.258819045,0,0,8.853575482
반응조B,08월01월20 5:10,0,5.18,6.1,21.26,0,0,0,0,0,0,-0.23,-0.02,0,5,5,0.965925826,0.258819045,0.02,0,8.853575482
반응조A,08월01월20 5:20,0,1.22,6.26,21.26,4.16,1,70,20,50,0,0.39,0.01,0,5,5,0.965925826,0.258819045,0,0,8.853575482
반응조B,08월01월20 5:20,0,5.03,6.1,21.33,0,0,0,0,0,0,-0.15,0,0,5,5,0.965925826,0.258819045,0,0,8.841866616
반응조A,08월01월20 5:30,0,0.99,6.27,21.26,4.32,1,70,30,40,0,-0.23,0.01,0,5,5,0.965925826,0.258819045,0,0,8.853575482
반응조B,08월01월20 5:30,0,3.97,6.1,21.33,0,0,0,0,0,0,-1.06,0,0,5,5,0.965925826,0.258819045,0,0,8.841866616
반응조A,08월01월20 5:40,0,1.32,6.27,21.26,4.2,1,70,40,30,0,0.33,0,0,5,5,0.965925826,0.258819045,0,0,8.853575482
반응조B,08월01월20 5:40,0,3.59,6.1,21.33,0,0,0,0,0,0,-0.38,0,0,5,5,0.965925826,0.258819045,0,0,8.841866616
반응조A,08월01월20 5:50,0.11,0.81,6.28,21.26,4.16,1,70,50,20,0.11,-0.51,0.01,0.011,5,5,0.965925826,0.258819045,0.018333333,0.135802301,8.853575482
반응조B,08월01월20 5:50,0,3.33,6.1,21.33,0,0,0,0,0,0,-0.26,0,0,5,5,0.965925826,0.258819045,0,0,8.841866616
반응조A,08월01월20 6:00,0.45,0.91,6.28,21.26,4.16,1,70,60,10,0.34,0.1,0,0.034,6,5,1,6.12E-17,0.093333333,0.494504951,8.853575482
반응조B,08월01월20 6:00,0,3.97,6.11,21.33,0,0,0,0,0,0,0.64,0.01,0,6,5,1,6.12E-17,0,0,8.841866616
반응조A,08월01월20 6:10,0.79,0.81,6.28,21.26,2.6,0,0,0,0,0.34,-0.1,0,0.034,6,5,1,6.12E-17,0.225,0.975307438,8.853575482
반응조B,08월01월20 6:10,0,3.58,6.11,21.39,0,0,0,0,0,0,-0.39,0,0,6,5,1,6.12E-17,0,0,8.831855067
반응조A,08월01월20 6:20,0.73,1.44,6.29,21.26,50.68,1,30,0,30,-0.06,0.63,0.01,-0.006,6,5,1,6.12E-17,0.346666667,0.506944092,8.853575482
반응조B,08월01월20 6:20,0,4.19,6.11,21.39,0,0,0,0,0,0,0.61,0,0,6,5,1,6.12E-17,0,0,8.831855067
반응조A,08월01월20 6:30,0.38,1.35,6.3,21.26,50.12,1,30,10,20,-0.35,-0.09,0.01,-0.035,6,5,1,6.12E-17,0.41,0.281481273,8.853575482
반응조B,08월01월20 6:30,0,4.01,6.12,21.39,0,0,0,0,0,0,-0.18,0.01,0,6,5,1,6.12E-17,0,0,8.831855067
반응조A,08월01월20 6:40,0,2.04,6.3,21.29,50.68,1,30,20,10,-0.38,0.69,0,-0.038,6,5,1,6.12E-17,0.41,0,8.848553602
반응조B,08월01월20 6:40,0,3.94,6.27,21.39,0,0,0,0,0,0,-0.07,0.15,0,6,5,1,6.12E-17,0,0,8.831855067
반응조A,08월01월20 6:50,0,2.26,6.27,21.33,2.6,0,0,0,0,0,0.22,-0.03,0,6,5,1,6.12E-17,0.391666667,0,8.841866616
반응조B,08월01월20 6:50,0,3.73,6.28,21.39,0,0,0,0,0,0,-0.21,0.01,0,6,5,1,6.12E-17,0,0,8.831855067
반응조A,08월01월20 7:00,0,3.38,6.26,21.33,48.48,1,20,0,20,0,1.12,-0.01,0,7,5,0.965925826,-0.258819045,0.316666667,0,8.841866616
반응조B,08월01월20 7:00,0,3.93,6.21,21.39,0,0,0,0,0,0,0.2,-0.07,0,7,5,0.965925826,-0.258819045,0,0,8.831855067
반응조A,08월01월20 7:10,0,3.15,6.25,21.33,50.32,1,20,10,10,0,-0.23,-0.01,0,7,5,0.965925826,-0.258819045,0.185,0,8.841866616
반응조B,08월01월20 7:10,0,4.82,6.13,21.33,3,0,0,0,0,0,0.89,-0.08,0,7,5,0.965925826,-0.258819045,0,0,8.841866616
반응조A,08월01월20 7:20,0,3.73,6.2,21.33,0,0,0,0,0,0,0.58,-0.05,0,7,5,0.965925826,-0.258819045,0.063333333,0,8.841866616
반응조B,08월01월20 7:20,0,3.2,6.07,21.26,3.68,1,80,0,80,0,-1.62,-0.06,0,7,5,0.965925826,-0.258819045,0,0,8.853575482
반응조A,08월01월20 7:30,0,3.33,6.15,21.33,0,0,0,0,0,0,-0.4,-0.05,0,7,5,0.965925826,-0.258819045,0,0,8.841866616
반응조B,08월01월20 7:30,0,2.8,6.03,21.26,3.56,1,80,10,70,0,-0.4,-0.04,0,7,5,0.965925826,-0.258819045,0,0,8.853575482
반응조A,08월01월20 7:40,0,4.21,6.16,21.33,0,0,0,0,0,0,0.88,0.01,0,7,5,0.965925826,-0.258819045,0,0,8.841866616
반응조B,08월01월20 7:40,0,2.78,6.11,21.23,3.48,1,80,20,60,0,-0.02,0.08,0,7,5,0.965925826,-0.258819045,0,0,8.858603066
반응조A,08월01월20 7:50,0,3.15,6.16,21.39,0,0,0,0,0,0,-1.06,0,0,7,5,0.965925826,-0.258819045,0,0,8.831855067
반응조B,08월01월20 7:50,0.08,2.44,6.22,21.2,3.68,1,80,30,50,0.08,-0.34,0.11,0.008,7,5,0.965925826,-0.258819045,0.013333333,0.032786872,8.863636364
반응조A,08월01월20 8:00,0,3.75,6.17,21.39,0,0,0,0,0,0,0.6,0.01,0,8,5,0.866025404,-0.5,0,0,8.831855067
반응조B,08월01월20 8:00,0.39,2.4,6.23,21.2,3.6,1,80,40,40,0.31,-0.04,0.01,0.031,8,5,0.866025404,-0.5,0.078333333,0.162499932,8.863636364
반응조A,08월01월20 8:10,0,2.08,6.16,21.39,0,0,0,0,0,0,-1.67,-0.01,0,8,5,0.866025404,-0.5,0,0,8.831855067
반응조B,08월01월20 8:10,0.77,2.11,6.25,21.2,3.24,1,80,50,30,0.38,-0.29,0.02,0.038,8,5,0.866025404,-0.5,0.206666667,0.364928737,8.863636364
반응조A,08월01월20 8:20,0,4.26,6.16,21.39,0,0,0,0,0,0,2.18,0,0,8,5,0.866025404,-0.5,0,0,8.831855067
반응조B,08월01월20 8:20,0.99,2.18,6.26,21.2,3.92,1,80,60,20,0.22,0.07,0.01,0.022,8,5,0.866025404,-0.5,0.371666667,0.454128232,8.863636364
반응조A,08월01월20 8:30,0,3.08,6.16,21.39,0,0,0,0,0,0,-1.18,0,0,8,5,0.866025404,-0.5,0,0,8.831855067
반응조B,08월01월20 8:30,1.52,2.07,6.28,21.14,3.44,1,80,70,10,0.53,-0.11,0.02,0.053,8,5,0.866025404,-0.5,0.625,0.734299162,8.873720137
반응조A,08월01월20 8:40,0,2.03,6.16,21.39,0,0,0,0,0,0,-1.05,0,0,8,5,0.866025404,-0.5,0,0,8.831855067
반응조B,08월01월20 8:40,1.99,2.11,6.27,21.14,0,0,0,0,0,0.47,0.04,-0.01,0.047,8,5,0.866025404,-0.5,0.956666667,0.943127515,8.873720137
반응조A,08월01월20 8:50,0,2.07,6.16,21.42,0,0,0,0,0,0,0.04,0,0,8,5,0.866025404,-0.5,0,0,8.82685779
반응조B,08월01월20 8:50,1.96,2.26,6.27,21.14,52.12,1,70,0,70,-0.03,0.15,0,-0.003,8,5,0.866025404,-0.5,1.27,0.867256253,8.873720137
반응조A,08월01월20 9:00,0,1.26,6.17,21.39,0,0,0,0,0,0,-0.81,0.01,0,9,5,0.707106781,-0.707106781,0,0,8.831855067
반응조B,08월01월20 9:00,1.19,2.28,6.27,21.17,50.84,1,70,10,60,-0.77,0.02,0,-0.077,9,5,0.707106781,-0.707106781,1.403333333,0.521929596,8.868675384
반응조A,08월01월20 9:10,0,0.77,6.17,21.39,0,0,0,0,0,0,-0.49,0,0,9,5,0.707106781,-0.707106781,0,0,8.831855067
반응조B,08월01월20 9:10,0.46,3.25,6.26,21.17,49.92,1,70,20,50,-0.73,0.97,-0.01,-0.073,9,5,0.707106781,-0.707106781,1.351666667,0.141538418,8.868675384
반응조A,08월01월20 9:20,0,1.51,6.18,21.45,0,0,0,0,0,0,0.74,0.01,0,9,5,0.707106781,-0.707106781,0,0,8.821866164
반응조B,08월01월20 9:20,0,3.2,6.23,21.2,49.08,1,70,30,40,-0.46,-0.05,-0.03,-0.046,9,5,0.707106781,-0.707106781,1.186666667,0,8.863636364
반응조A,08월01월20 9:30,0,0.05,6.17,21.45,0,0,0,0,0,0,-1.46,-0.01,0,9,5,0.707106781,-0.707106781,0,0,8.821866164
반응조B,08월01월20 9:30,0,3.98,6.21,21.23,47.64,1,70,40,30,0,0.78,-0.02,0,9,5,0.707106781,-0.707106781,0.933333333,0,8.858603066
반응조A,08월01월20 9:40,0,1.96,6.2,21.33,3.6,1,180,0,180,0,1.91,0.03,0,9,5,0.707106781,-0.707106781,0,0,8.841866616
반응조B,08월01월20 9:40,0,4.61,6.17,21.2,50.8,1,70,50,20,0,0.63,-0.04,0,9,5,0.707106781,-0.707106781,0.601666667,0,8.863636364
반응조A,08월01월20 9:50,0,2.2,6.23,21.33,4.08,1,180,10,170,0,0.24,0.03,0,9,5,0.707106781,-0.707106781,0,0,8.841866616
반응조B,08월01월20 9:50,0,4.63,6.15,21.23,49.2,1,70,60,10,0,0.02,-0.02,0,9,5,0.707106781,-0.707106781,0.275,0,8.858603066
반응조A,08월01월20 10:00,0,1.45,6.23,21.26,4.08,1,180,20,160,0,-0.75,0,0,10,5,0.5,-0.866025404,0,0,8.853575482
반응조B,08월01월20 10:00,0,4.95,6.14,21.26,0,0,0,0,0,0,0.32,-0.01,0,10,5,0.5,-0.866025404,0.076666667,0,8.853575482
반응조A,08월01월20 10:10,0,0.78,6.25,21.26,4.12,1,180,30,150,0,-0.67,0.02,0,10,5,0.5,-0.866025404,0,0,8.853575482
반응조B,08월01월20 10:10,0,4.81,6.12,21.26,0,0,0,0,0,0,-0.14,-0.02,0,10,5,0.5,-0.866025404,0,0,8.853575482
반응조A,08월01월20 10:20,0,1.09,6.27,21.26,4.24,1,180,40,140,0,0.31,0.02,0,10,5,0.5,-0.866025404,0,0,8.853575482
반응조B,08월01월20 10:20,0,4.64,6.12,21.26,0,0,0,0,0,0,-0.17,0,0,10,5,0.5,-0.866025404,0,0,8.853575482
반응조A,08월01월20 10:30,0.42,1.34,6.28,21.26,4.2,1,180,50,130,0.42,0.25,0.01,0.042,10,5,0.5,-0.866025404,0.07,0.313432602,8.853575482
반응조B,08월01월20 10:30,0,4.49,6.13,21.26,0,0,0,0,0,0,-0.15,0.01,0,10,5,0.5,-0.866025404,0,0,8.853575482
반응조A,08월01월20 10:40,1.04,0.98,6.29,21.2,4,1,180,60,120,0.62,-0.36,0.01,0.062,10,5,0.5,-0.866025404,0.243333333,1.061223407,8.863636364
반응조B,08월01월20 10:40,0,4.33,6.13,21.29,0,0,0,0,0,0,-0.16,0,0,10,5,0.5,-0.866025404,0,0,8.848553602
반응조A,08월01월20 10:50,1.63,1.15,6.3,21.2,4.36,1,180,70,110,0.59,0.17,0.01,0.059,10,5,0.5,-0.866025404,0.515,1.417390072,8.863636364
반응조B,08월01월20 10:50,0,4.33,6.13,21.33,0,0,0,0,0,0,0,0,0,10,5,0.5,-0.866025404,0,0,8.841866616
반응조A,08월01월20 11:00,2.23,0.77,6.31,21.2,4,1,180,80,100,0.6,-0.38,0.01,0.06,11,5,0.258819045,-0.965925826,0.886666667,2.896100135,8.863636364
반응조B,08월01월20 11:00,0,4.03,6.13,21.33,0,0,0,0,0,0,-0.3,0,0,11,5,0.258819045,-0.965925826,0,0,8.841866616
반응조A,08월01월20 11:10,2.88,0.9,6.32,21.2,4.12,1,180,90,90,0.65,0.13,0.01,0.065,11,5,0.258819045,-0.965925826,1.366666667,3.199996444,8.863636364
반응조B,08월01월20 11:10,0,3.71,6.13,21.33,0,0,0,0,0,0,-0.32,0,0,11,5,0.258819045,-0.965925826,0,0,8.841866616
반응조A,08월01월20 11:20,2.89,1.21,6.31,21.2,55.4,1,180,100,80,0.01,0.31,-0.01,0.001,11,5,0.258819045,-0.965925826,1.848333333,2.388427778,8.863636364
반응조B,08월01월20 11:20,0,3.57,6.13,21.33,0,0,0,0,0,0,-0.14,0,0,11,5,0.258819045,-0.965925826,0,0,8.841866616
반응조A,08월01월20 11:30,2.79,1.36,6.33,21.2,55.2,1,180,110,70,-0.1,0.15,0.02,-0.01,11,5,0.258819045,-0.965925826,2.243333333,2.05146908,8.863636364
반응조B,08월01월20 11:30,0,3.5,6.13,21.36,0,0,0,0,0,0,-0.07,0,0,11,5,0.258819045,-0.965925826,0,0,8.836858006
반응조A,08월01월20 11:40,2.07,2.54,6.32,21.2,53,1,180,120,60,-0.72,1.18,-0.01,-0.072,11,5,0.258819045,-0.965925826,2.415,0.814960309,8.863636364
반응조B,08월01월20 11:40,0,3.16,6.16,21.39,0,0,0,0,0,0,-0.34,0.03,0,11,5,0.258819045,-0.965925826,0,0,8.831855067
반응조A,08월01월20 11:50,1.17,3.17,6.31,21.23,52.44,1,180,130,50,-0.9,0.63,-0.01,-0.09,11,5,0.258819045,-0.965925826,2.338333333,0.369085057,8.858603066
반응조B,08월01월20 11:50,0,2.73,6.35,21.36,0,0,0,0,0,0,-0.43,0.19,0,11,5,0.258819045,-0.965925826,0,0,8.836858006
반응조A,08월01월20 12:00,0.31,3.16,6.27,21.26,3.36,1,180,140,40,-0.86,-0.01,-0.04,-0.086,12,5,1.22E-16,-1,2.018333333,0.098101235,8.853575482
반응조B,08월01월20 12:00,0,2.66,6.34,21.39,0,0,0,0,0,0,-0.07,-0.01,0,12,5,1.22E-16,-1,0,0,8.831855067
반응조A,08월01월20 12:10,0.01,3.95,6.26,21.26,55.4,1,180,150,30,-0.3,0.79,-0.01,-0.03,12,5,1.22E-16,-1,1.54,0.002531645,8.853575482
반응조B,08월01월20 12:10,0,3.56,6.29,21.33,45.2,1,190,0,190,0,0.9,-0.05,0,12,5,1.22E-16,-1,0,0,8.841866616
반응조A,08월01월20 12:20,0,4.66,6.24,21.26,58.96,1,180,160,20,-0.01,0.71,-0.02,-0.001,12,5,1.22E-16,-1,1.058333333,0,8.853575482
반응조B,08월01월20 12:20,0,1.6,6.24,21.26,4.32,1,190,10,180,0,-1.96,-0.05,0,12,5,1.22E-16,-1,0,0,8.853575482
반응조A,08월01월20 12:30,0,5.39,6.21,21.26,57.4,1,180,170,10,0,0.73,-0.03,0,12,5,1.22E-16,-1,0.593333333,0,8.853575482
반응조B,08월01월20 12:30,0,2.72,6.24,21.26,4.24,1,190,20,170,0,1.12,0,0,12,5,1.22E-16,-1,0,0,8.853575482
반응조A,08월01월20 12:40,0,4.61,6.16,21.29,0,0,0,0,0,0,-0.78,-0.05,0,12,5,1.22E-16,-1,0.248333333,0,8.848553602
반응조B,08월01월20 12:40,0,1.89,6.23,21.2,3.8,1,190,30,160,0,-0.83,-0.01,0,12,5,1.22E-16,-1,0,0,8.863636364
반응조A,08월01월20 12:50,0,5.07,6.11,21.33,0,0,0,0,0,0,0.46,-0.05,0,12,5,1.22E-16,-1,0.053333333,0,8.841866616
반응조B,08월01월20 12:50,0.68,2.74,6.25,21.23,3.92,1,190,40,150,0.68,0.85,0.02,0.068,12,5,1.22E-16,-1,0.113333333,0.248175092,8.858603066
반응조A,08월01월20 13:00,0,3.34,6.11,21.33,0,0,0,0,0,0,-1.73,0,0,13,5,-0.258819045,-0.965925826,0.001666667,0,8.841866616
반응조B,08월01월20 13:00,2.05,2.09,6.27,21.2,4.32,1,190,50,140,1.37,-0.65,0.02,0.137,13,5,-0.258819045,-0.965925826,0.455,0.980860775,8.863636364
반응조A,08월01월20 13:10,0,4.14,6.12,21.33,0,0,0,0,0,0,0.8,0.01,0,13,5,-0.258819045,-0.965925826,0,0,8.841866616
반응조B,08월01월20 13:10,2.87,2.31,6.26,21.2,4.32,1,190,60,130,0.82,0.22,-0.01,0.082,13,5,-0.258819045,-0.965925826,0.933333333,1.242423705,8.863636364
반응조A,08월01월20 13:20,0,3.69,6.12,21.33,0,0,0,0,0,0,-0.45,0,0,13,5,-0.258819045,-0.965925826,0,0,8.841866616
반응조B,08월01월20 13:20,3.27,1.92,6.27,21.2,4.72,1,190,70,120,0.4,-0.39,0.01,0.04,13,5,-0.258819045,-0.965925826,1.478333333,1.703124113,8.863636364
반응조A,08월01월20 13:30,0,3.49,6.12,21.33,0,0,0,0,0,0,-0.2,0,0,13,5,-0.258819045,-0.965925826,0,0,8.841866616
반응조B,08월01월20 13:30,3.66,2.37,6.27,21.2,4.48,1,190,80,110,0.39,0.45,0,0.039,13,5,-0.258819045,-0.965925826,2.088333333,1.544303146,8.863636364
반응조A,08월01월20 13:40,0,3.08,6.12,21.39,0,0,0,0,0,0,-0.41,0,0,13,5,-0.258819045,-0.965925826,0,0,8.831855067
반응조B,08월01월20 13:40,4.04,2.02,6.28,21.2,4.36,1,190,90,100,0.38,-0.35,0.01,0.038,13,5,-0.258819045,-0.965925826,2.761666667,1.99999901,8.863636364
반응조A,08월01월20 13:50,0,3.18,6.11,21.39,0,0,0,0,0,0,0.1,-0.01,0,13,5,-0.258819045,-0.965925826,0,0,8.831855067
