계측기명,수집시간,nh4,no3,ph,temp,상전류(R),current_aeration,cycle_runtime,elapsed_time,T_remaining,nh4_diff,no3_diff,ph_diff,nh4_decay_rate,hour,weekday,hour_sin,hour_cos,nh4_rolling_mean,nh4_no3_ratio,do_saturation
반응조A,2020-11-01 05:10:00,0.0,4.65,6.21,18.33,0.0,0,0,0,0,0.0,0.05000000000000071,0.009999999999999787,0.0,5,6,0.9659258262890683,0.25881904510252074,0.0,0.0,9.373122371319848
반응조B,2020-11-01 05:10:00,0.0,0.59,6.21,18.2,3.92,1,220,60,160,0.0,-0.7100000000000001,-0.020000000000000462,0.0,5,6,0.9659258262890683,0.25881904510252074,0.0,0.0,9.397590361445785
반응조A,2020-11-01 05:20:00,0.0,4.12,6.21,18.33,0.0,0,0,0,0,0.0,-0.5300000000000002,0.0,0.0,5,6,0.9659258262890683,0.25881904510252074,0.0,0.0,9.373122371319848
반응조B,2020-11-01 05:20:00,0.0,1.01,6.21,18.2,4.36,1,220,70,150,0.0,0.42000000000000004,0.0,0.0,5,6,0.9659258262890683,0.25881904510252074,0.0,0.0,9.397590361445785
반응조A,2020-11-01 05:30:00,0.0,3.76,6.21,18.36,0.0,0,0,0,0,0.0,-0.3600000000000003,0.0,0.0,5,6,0.9659258262890683,0.25881904510252074,0.0,0.0,9.367493995196156
반응조B,2020-11-01 05:30:00,0.0,1.36,6.2,18.2,4.24,1,220,80,140,0.0,0.3500000000000001,-0.009999999999999787,0.0,5,6,0.9659258262890683,0.25881904510252074,0.0,0.0,9.397590361445785
반응조A,2020-11-01 05:40:00,0.0,4.06,6.22,18.39,0.0,0,0,0,0,0.0,0.2999999999999998,0.009999999999999787,0.0,5,6,0.9659258262890683,0.25881904510252074,0.0,0.0,9.361872374474894
반응조B,2020-11-01 05:40:00,0.0,0.73,6.2,18.23,4.48,1,220,90,130,0.0,-0.6300000000000001,0.0,0.0,5,6,0.9659258262890683,0.25881904510252074,0.0,0.0,9.391932570740519
반응조A,2020-11-01 05:50:00,0.0,4.02,6.21,18.39,0.0,0,0,0,0,0.0,-0.040000000000000036,-0.009999999999999787,0.0,5,6,0.9659258262890683,0.25881904510252074,0.0,0.0,9.361872374474894
반응조B,2020-11-01 05:50:00,0.42,0.62,6.35,18.2,4.52,1,220,100,120,0.42,-0.10999999999999999,0.14999999999999947,0.041999999999999996,5,6,0.9659258262890683,0.25881904510252074,0.06999999999999999,0.6774182622286092,9.397590361445785
반응조A,2020-11-01 06:00:00,0.0,3.95,6.22,18.39,0.0,0,0,0,0,0.0,-0.0699999999999994,0.009999999999999787,0.0,6,6,1.0,6.123233995736766e-17,0.0,0.0,9.361872374474894
반응조B,2020-11-01 06:00:00,1.75,1.36,6.3,18.14,4.16,1,220,110,110,1.33,0.7400000000000001,-0.04999999999999982,0.133,6,6,1.0,6.123233995736766e-17,0.36166666666666664,1.2867637597325297,9.408926417370326
반응조A,2020-11-01 06:10:00,0.0,3.98,6.22,18.39,0.0,0,0,0,0,0.0,0.029999999999999805,0.0,0.0,6,6,1.0,6.123233995736766e-17,0.0,0.0,9.361872374474894
반응조B,2020-11-01 06:10:00,0.98,0.43,6.28,18.17,4.52,1,220,120,100,-0.77,-0.9300000000000002,-0.019999999999999574,-0.077,6,6,1.0,6.123233995736766e-17,0.525,2.2790644672919367,9.403254972875226
반응조A,2020-11-01 06:20:00,0.0,3.79,6.22,18.39,0.0,0,0,0,0,0.0,-0.18999999999999995,0.0,0.0,6,6,1.0,6.123233995736766e-17,0.0,0.0,9.361872374474894
반응조B,2020-11-01 06:20:00,1.3,2.07,6.29,18.17,50.68,1,220,130,90,0.32000000000000006,1.64,0.009999999999999787,0.03200000000000001,6,6,1.0,6.123233995736766e-17,0.7416666666666667,0.6280190202806666,9.403254972875226
반응조A,2020-11-01 06:30:00,0.0,3.63,6.23,18.39,0.0,0,0,0,0,0.0,-0.16000000000000014,0.010000000000000675,0.0,6,6,1.0,6.123233995736766e-17,0.0,0.0,9.361872374474894
반응조B,2020-11-01 06:30:00,0.29,2.31,6.31,18.17,48.88,1,220,140,80,-1.01,0.2400000000000002,0.019999999999999574,-0.101,6,6,1.0,6.123233995736766e-17,0.79,0.12554107119434146,9.403254972875226
반응조A,2020-11-01 06:40:00,0.0,3.63,6.23,18.42,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6,6,1.0,6.123233995736766e-17,0.0,0.0,9.356257497001199
반응조B,2020-11-01 06:40:00,0.0,4.11,6.29,18.17,49.96,1,220,150,70,-0.29,1.8000000000000003,-0.019999999999999574,-0.028999999999999998,6,6,1.0,6.123233995736766e-17,0.79,0.0,9.403254972875226
반응조A,2020-11-01 06:50:00,0.0,3.56,6.23,18.39,0.0,0,0,0,0,0.0,-0.06999999999999984,0.0,0.0,6,6,1.0,6.123233995736766e-17,0.0,0.0,9.361872374474894
반응조B,2020-11-01 06:50:00,0.0,3.34,6.25,18.17,48.84,1,220,160,60,0.0,-0.7700000000000005,-0.040000000000000036,0.0,6,6,1.0,6.123233995736766e-17,0.7200000000000001,0.0,9.403254972875226
반응조A,2020-11-01 07:00:00,0.0,3.35,6.24,18.39,0.0,0,0,0,0,0.0,-0.20999999999999996,0.009999999999999787,0.0,7,6,0.9659258262890683,-0.25881904510252063,0.0,0.0,9.361872374474894
반응조B,2020-11-01 07:00:00,0.0,2.56,6.22,18.2,48.16,1,220,170,50,0.0,-0.7799999999999998,-0.03000000000000025,0.0,7,6,0.9659258262890683,-0.25881904510252063,0.4283333333333333,0.0,9.397590361445785
반응조A,2020-11-01 07:10:00,0.0,3.31,6.23,18.39,0.0,0,0,0,0,0.0,-0.040000000000000036,-0.009999999999999787,0.0,7,6,0.9659258262890683,-0.25881904510252063,0.0,0.0,9.361872374474894
반응조B,2020-11-01 07:10:00,0.0,12.02,6.18,18.2,50.08,1,220,180,40,0.0,9.459999999999999,-0.040000000000000036,0.0,7,6,0.9659258262890683,-0.25881904510252063,0.265,0.0,9.397590361445785
반응조A,2020-11-01 07:20:00,0.0,3.3,6.24,18.39,0.0,0,0,0,0,0.0,-0.010000000000000231,0.009999999999999787,0.0,7,6,0.9659258262890683,-0.25881904510252063,0.0,0.0,9.361872374474894
반응조B,2020-11-01 07:20:00,0.0,0.99,6.2,18.2,48.84,1,220,190,30,0.0,-11.03,0.020000000000000462,0.0,7,6,0.9659258262890683,-0.25881904510252063,0.04833333333333333,0.0,9.397590361445785
반응조A,2020-11-01 07:30:00,0.0,3.28,6.27,18.39,58.24,1,230,0,230,0.0,-0.020000000000000018,0.02999999999999936,0.0,7,6,0.9659258262890683,-0.25881904510252063,0.0,0.0,9.361872374474894
반응조B,2020-11-01 07:30:00,0.0,7.87,6.25,18.2,52.84,1,220,200,20,0.0,6.88,0.04999999999999982,0.0,7,6,0.9659258262890683,-0.25881904510252063,0.0,0.0,9.397590361445785
반응조A,2020-11-01 07:40:00,0.0,3.6,6.29,18.26,4.76,1,230,10,220,0.0,0.3200000000000003,0.020000000000000462,0.0,7,6,0.9659258262890683,-0.25881904510252063,0.0,0.0,9.386281588447654
반응조B,2020-11-01 07:40:00,0.0,5.66,6.25,18.2,48.32,1,220,210,10,0.0,-2.21,0.0,0.0,7,6,0.9659258262890683,-0.25881904510252063,0.0,0.0,9.397590361445785
반응조A,2020-11-01 07:50:00,0.0,2.24,6.32,18.26,5.04,1,230,20,210,0.0,-1.3599999999999999,0.03000000000000025,0.0,7,6,0.9659258262890683,-0.25881904510252063,0.0,0.0,9.386281588447654
반응조B,2020-11-01 07:50:00,0.0,4.45,6.22,18.2,0.0,0,0,0,0,0.0,-1.21,-0.03000000000000025,0.0,7,6,0.9659258262890683,-0.25881904510252063,0.0,0.0,9.397590361445785
반응조A,2020-11-01 08:00:00,0.0,1.43,6.31,18.29,5.12,1,230,30,200,0.0,-0.8100000000000003,-0.010000000000000675,0.0,8,6,0.8660254037844387,-0.4999999999999998,0.0,0.0,9.380637402285027
반응조B,2020-11-01 08:00:00,0.0,3.08,6.19,18.26,0.0,0,0,0,0,0.0,-1.37,-0.02999999999999936,0.0,8,6,0.8660254037844387,-0.4999999999999998,0.0,0.0,9.386281588447654
반응조A,2020-11-01 08:10:00,0.0,1.58,6.32,18.33,5.32,1,230,40,190,0.0,0.15000000000000013,0.010000000000000675,0.0,8,6,0.8660254037844387,-0.4999999999999998,0.0,0.0,9.373122371319848
반응조B,2020-11-01 08:10:00,0.0,2.16,6.19,18.29,0.0,0,0,0,0,0.0,-0.9199999999999999,0.0,0.0,8,6,0.8660254037844387,-0.4999999999999998,0.0,0.0,9.380637402285027
반응조A,2020-11-01 08:20:00,0.0,1.24,6.34,18.33,5.16,1,230,50,180,0.0,-0.3400000000000001,0.019999999999999574,0.0,8,6,0.8660254037844387,-0.4999999999999998,0.0,0.0,9.373122371319848
반응조B,2020-11-01 08:20:00,0.0,3.95,6.18,18.33,0.0,0,0,0,0,0.0,1.79,-0.010000000000000675,0.0,8,6,0.8660254037844387,-0.4999999999999998,0.0,0.0,9.373122371319848
반응조A,2020-11-01 08:30:00,0.0,1.0,6.36,18.26,5.2,1,230,60,170,0.0,-0.24,0.020000000000000462,0.0,8,6,0.8660254037844387,-0.4999999999999998,0.0,0.0,9.386281588447654
반응조B,2020-11-01 08:30:00,0.0,1.93,6.18,18.33,0.0,0,0,0,0,0.0,-2.0200000000000005,0.0,0.0,8,6,0.8660254037844387,-0.4999999999999998,0.0,0.0,9.373122371319848
반응조A,2020-11-01 08:40:00,0.0,0.91,6.38,18.23,5.12,1,230,70,160,0.0,-0.08999999999999997,0.019999999999999574,0.0,8,6,0.8660254037844387,-0.4999999999999998,0.0,0.0,9.391932570740519
반응조B,2020-11-01 08:40:00,0.0,1.86,6.17,18.39,0.0,0,0,0,0,0.0,-0.06999999999999984,-0.009999999999999787,0.0,8,6,0.8660254037844387,-0.4999999999999998,0.0,0.0,9.361872374474894
반응조A,2020-11-01 08:50:00,0.0,0.87,6.39,18.2,4.92,1,230,80,150,0.0,-0.040000000000000036,0.009999999999999787,0.0,8,6,0.8660254037844387,-0.4999999999999998,0.0,0.0,9.397590361445785
반응조B,2020-11-01 08:50:00,0.0,3.23,6.15,18.42,0.0,0,0,0,0,0.0,1.3699999999999999,-0.019999999999999574,0.0,8,6,0.8660254037844387,-0.4999999999999998,0.0,0.0,9.356257497001199
반응조A,2020-11-01 09:00:00,0.0,1.09,6.39,18.26,5.04,1,230,90,140,0.0,0.22000000000000008,0.0,0.0,9,6,0.7071067811865476,-0.7071067811865475,0.0,0.0,9.386281588447654
반응조B,2020-11-01 09:00:00,0.0,3.67,6.16,18.39,0.0,0,0,0,0,0.0,0.43999999999999995,0.009999999999999787,0.0,9,6,0.7071067811865476,-0.7071067811865475,0.0,0.0,9.361872374474894
반응조A,2020-11-01 09:10:00,0.09,0.67,6.39,18.26,4.92,1,230,100,130,0.09,-0.42000000000000004,0.0,0.009,9,6,0.7071067811865476,-0.7071067811865475,0.015,0.13432815771916756,9.386281588447654
반응조B,2020-11-01 09:10:00,0.0,3.54,6.15,18.45,0.0,0,0,0,0,0.0,-0.1299999999999999,-0.009999999999999787,0.0,9,6,0.7071067811865476,-0.7071067811865475,0.0,0.0,9.350649350649352
반응조A,2020-11-01 09:20:00,1.08,0.99,6.41,18.2,4.92,1,230,110,120,0.9900000000000001,0.31999999999999995,0.020000000000000462,0.099,9,6,0.7071067811865476,-0.7071067811865475,0.19500000000000003,1.0909079889818294,9.397590361445785
반응조B,2020-11-01 09:20:00,0.0,3.12,6.16,18.39,0.0,0,0,0,0,0.0,-0.41999999999999993,0.009999999999999787,0.0,9,6,0.7071067811865476,-0.7071067811865475,0.0,0.0,9.361872374474894
반응조A,2020-11-01 09:30:00,2.09,0.74,6.42,18.2,5.0,1,230,120,110,1.0099999999999998,-0.25,0.009999999999999787,0.10099999999999998,9,6,0.7071067811865476,-0.7071067811865475,0.5433333333333333,2.8243205076749893,9.397590361445785
반응조B,2020-11-01 09:30:00,0.0,3.31,6.15,18.39,0.0,0,0,0,0,0.0,0.18999999999999995,-0.009999999999999787,0.0,9,6,0.7071067811865476,-0.7071067811865475,0.0,0.0,9.361872374474894
반응조A,2020-11-01 09:40:00,3.47,0.63,6.43,18.14,10.6,1,230,130,100,1.3800000000000003,-0.10999999999999999,0.009999999999999787,0.13800000000000004,9,6,0.7071067811865476,-0.7071067811865475,1.1216666666666668,5.507927765194023,9.408926417370326
반응조B,2020-11-01 09:40:00,0.0,3.4,6.15,18.39,0.0,0,0,0,0,0.0,0.08999999999999986,0.0,0.0,9,6,0.7071067811865476,-0.7071067811865475,0.0,0.0,9.361872374474894
반응조A,2020-11-01 09:50:00,3.98,1.37,6.47,18.14,55.76,1,230,140,90,0.5099999999999998,0.7400000000000001,0.040000000000000036,0.050999999999999976,9,6,0.7071067811865476,-0.7071067811865475,1.7850000000000001,2.9051073685347673,9.408926417370326
반응조B,2020-11-01 09:50:00,0.0,3.45,6.16,18.39,0.0,0,0,0,0,0.0,0.050000000000000266,0.009999999999999787,0.0,9,6,0.7071067811865476,-0.7071067811865475,0.0,0.0,9.361872374474894
반응조A,2020-11-01 10:00:00,3.17,2.2,6.46,18.14,58.64,1,230,150,80,-0.81,0.8300000000000001,-0.009999999999999787,-0.081,10,6,0.49999999999999994,-0.8660254037844387,2.313333333333333,1.4409084359507107,9.408926417370326
반응조B,2020-11-01 10:00:00,0.0,3.29,6.24,18.39,0.0,0,0,0,0,0.0,-0.16000000000000014,0.08000000000000007,0.0,10,6,0.49999999999999994,-0.8660254037844387,0.0,0.0,9.361872374474894
반응조A,2020-11-01 10:10:00,2.34,1.79,6.44,18.11,56.76,1,230,160,70,-0.8300000000000001,-0.41000000000000014,-0.019999999999999574,-0.083,10,6,0.49999999999999994,-0.8660254037844387,2.688333333333333,1.3072618395185254,9.414604707302354
