계측기명,수집시간,nh4,no3,ph,temp,상전류(R),current_aeration,cycle_runtime,elapsed_time,T_remaining,nh4_diff,no3_diff,ph_diff,nh4_decay_rate,hour,weekday,hour_sin,hour_cos,nh4_rolling_mean,nh4_no3_ratio,do_saturation
반응조A,2020-11-01 00:50:00,0.39,4.79,6.3,17.48,6.4,1,60,50,10,-0.17999999999999994,0.2999999999999998,-0.03000000000000025,-0.017999999999999995,0,6,0.0,1.0,1.2750000000000001,0.08141960721928868,9.535452322738386
반응조B,2020-11-01 00:50:00,1.03,3.88,6.43,17.39,0.68,0,0,0,0,0.88,-1.9400000000000004,0.08000000000000007,0.088,0,6,0.0,1.0,0.19999999999999998,0.2654638491072554,9.552969993876301
반응조A,2020-11-01 01:00:00,0.3,4.81,6.29,17.48,0.0,0,0,0,0,-0.09000000000000002,0.019999999999999574,-0.009999999999999787,-0.009000000000000003,1,6,0.25881904510252074,0.9659258262890683,0.9166666666666666,0.062370049403316134,9.535452322738386
반응조B,2020-11-01 01:00:00,1.95,2.86,6.45,17.36,0.84,0,0,0,0,0.9199999999999999,-1.02,0.020000000000000462,0.092,1,6,0.25881904510252074,0.9659258262890683,0.5233333333333333,0.6818179434202994,9.558823529411764
반응조A,2020-11-01 01:10:00,0.28,4.59,6.25,17.51,0.0,0,0,0,0,-0.019999999999999962,-0.21999999999999975,-0.040000000000000036,-0.001999999999999996,1,6,0.25881904510252074,0.9659258262890683,0.6449999999999999,0.06100216535900537,9.529627367135003
반응조B,2020-11-01 01:10:00,2.82,2.53,6.46,17.36,0.74,0,0,0,0,0.8699999999999999,-0.33000000000000007,0.009999999999999787,0.087,1,6,0.25881904510252074,0.9659258262890683,0.9916666666666667,1.114624065365982,9.558823529411764
반응조A,2020-11-01 01:20:00,0.28,4.68,6.24,17.58,0.0,0,0,0,0,0.0,0.08999999999999986,-0.009999999999999787,0.0,1,6,0.25881904510252074,0.9659258262890683,0.4566666666666667,0.059829047045075426,9.516063440422936
반응조B,2020-11-01 01:20:00,3.79,2.4,6.48,17.33,0.7,0,0,0,0,0.9700000000000002,-0.1299999999999999,0.020000000000000462,0.09700000000000002,1,6,0.25881904510252074,0.9659258262890683,1.6233333333333333,1.5791660086808297,9.564684242795831
반응조A,2020-11-01 01:30:00,0.24,4.51,6.24,17.58,0.0,0,0,0,0,-0.040000000000000036,-0.16999999999999993,0.0,-0.0040000000000000036,1,6,0.25881904510252074,0.9659258262890683,0.3433333333333333,0.05321506580597211,9.516063440422936
반응조B,2020-11-01 01:30:00,4.7,2.49,6.49,17.33,0.78,0,0,0,0,0.9100000000000001,0.0900000000000003,0.009999999999999787,0.09100000000000001,1,6,0.25881904510252074,0.9659258262890683,2.4066666666666667,1.8875494427512276,9.564684242795831
반응조A,2020-11-01 01:40:00,0.21,4.36,6.23,17.58,0.0,0,0,0,0,-0.03,-0.14999999999999947,-0.009999999999999787,-0.003,1,6,0.25881904510252074,0.9659258262890683,0.2833333333333333,0.048165126567631514,9.516063440422936
반응조B,2020-11-01 01:40:00,5.05,2.32,6.49,17.36,0.76,0,0,0,0,0.34999999999999964,-0.17000000000000037,0.0,0.03499999999999996,1,6,0.25881904510252074,0.9659258262890683,3.223333333333333,2.176723199688276,9.558823529411764
반응조A,2020-11-01 01:50:00,0.19,4.15,6.24,17.58,0.0,0,0,0,0,-0.01999999999999999,-0.20999999999999996,0.009999999999999787,-0.001999999999999999,1,6,0.25881904510252074,0.9659258262890683,0.25000000000000006,0.045783121498043006,9.516063440422936
반응조B,2020-11-01 01:50:00,5.15,2.4,6.49,17.33,0.68,0,0,0,0,0.10000000000000053,0.08000000000000007,0.0,0.010000000000000054,1,6,0.25881904510252074,0.9659258262890683,3.91,2.1458324392364836,9.564684242795831
반응조A,2020-11-01 02:00:00,0.18,3.84,6.24,17.58,0.0,0,0,0,0,-0.010000000000000009,-0.3100000000000005,0.0,-0.0010000000000000009,2,6,0.49999999999999994,0.8660254037844387,0.23,0.046874987792971924,9.516063440422936
반응조B,2020-11-01 02:00:00,5.27,2.32,6.49,17.33,0.66,0,0,0,0,0.11999999999999922,-0.08000000000000007,0.0,0.011999999999999922,2,6,0.49999999999999994,0.8660254037844387,4.463333333333334,2.2715507450212304,9.564684242795831
반응조A,2020-11-01 02:10:00,0.17,3.71,6.24,17.58,0.0,0,0,0,0,-0.009999999999999981,-0.1299999999999999,0.0,-0.000999999999999998,2,6,0.49999999999999994,0.8660254037844387,0.21166666666666667,0.04582209007490834,9.516063440422936
반응조B,2020-11-01 02:10:00,5.28,2.36,6.49,17.33,0.7,0,0,0,0,0.010000000000000675,0.040000000000000036,0.0,0.0010000000000000675,2,6,0.49999999999999994,0.8660254037844387,4.873333333333333,2.2372871875901748,9.564684242795831
반응조A,2020-11-01 02:20:00,0.18,3.48,6.24,17.58,0.0,0,0,0,0,0.009999999999999981,-0.22999999999999998,0.0,0.000999999999999998,2,6,0.49999999999999994,0.8660254037844387,0.19499999999999998,0.05172412306778072,9.516063440422936
반응조B,2020-11-01 02:20:00,5.35,2.18,6.49,17.33,0.76,0,0,0,0,0.0699999999999994,-0.17999999999999972,0.0,0.006999999999999939,2,6,0.49999999999999994,0.8660254037844387,5.133333333333334,2.4541273146204974,9.564684242795831
반응조A,2020-11-01 02:30:00,0.19,3.18,6.25,17.58,0.0,0,0,0,0,0.010000000000000009,-0.2999999999999998,0.009999999999999787,0.0010000000000000009,2,6,0.49999999999999994,0.8660254037844387,0.18666666666666668,0.059748408884148146,9.516063440422936
반응조B,2020-11-01 02:30:00,5.41,2.35,6.49,17.33,0.78,0,0,0,0,0.0600000000000005,0.16999999999999993,0.0,0.0060000000000000496,2,6,0.49999999999999994,0.8660254037844387,5.251666666666667,2.3021266799460935,9.564684242795831
반응조A,2020-11-01 02:40:00,0.18,3.3,6.25,17.58,0.0,0,0,0,0,-0.010000000000000009,0.11999999999999966,0.0,-0.0010000000000000009,2,6,0.49999999999999994,0.8660254037844387,0.18166666666666664,0.054545438016533936,9.516063440422936
반응조B,2020-11-01 02:40:00,5.4,2.41,6.5,17.33,6.46,1,120,0,120,-0.009999999999999787,0.06000000000000005,0.009999999999999787,-0.0009999999999999788,2,6,0.49999999999999994,0.8660254037844387,5.31,2.2406629706792653,9.564684242795831
반응조A,2020-11-01 02:50:00,0.19,3.58,6.25,17.58,0.0,0,0,0,0,0.010000000000000009,0.28000000000000025,0.0,0.0010000000000000009,2,6,0.49999999999999994,0.8660254037844387,0.18166666666666667,0.05307261087357238,9.516063440422936
반응조B,2020-11-01 02:50:00,5.15,2.51,6.52,17.33,6.48,1,120,10,110,-0.25,0.09999999999999964,0.019999999999999574,-0.025,2,6,0.49999999999999994,0.8660254037844387,5.3100000000000005,2.0517920112382426,9.564684242795831
반응조A,2020-11-01 03:00:00,0.2,3.96,6.26,17.58,0.0,0,0,0,0,0.010000000000000009,0.3799999999999999,0.009999999999999787,0.0010000000000000009,3,6,0.7071067811865476,0.7071067811865476,0.18499999999999997,0.0505050377512531,9.516063440422936
반응조B,2020-11-01 03:00:00,4.65,3.06,6.53,17.36,6.32,1,120,20,100,-0.5,0.5500000000000003,0.010000000000000675,-0.05,3,6,0.7071067811865476,0.7071067811865476,5.206666666666667,1.519607346533547,9.558823529411764
반응조A,2020-11-01 03:10:00,0.19,3.98,6.25,17.54,0.0,0,0,0,0,-0.010000000000000009,0.020000000000000018,-0.009999999999999787,-0.0010000000000000009,3,6,0.7071067811865476,0.7071067811865476,0.18833333333333335,0.0477386814726931,9.523809523809524
반응조B,2020-11-01 03:10:00,4.11,2.55,6.51,17.33,6.2,1,120,30,90,-0.54,-0.5100000000000002,-0.020000000000000462,-0.054000000000000006,3,6,0.7071067811865476,0.7071067811865476,5.011666666666667,1.6117640738180103,9.564684242795831
반응조A,2020-11-01 03:20:00,0.26,3.88,6.34,17.51,0.8,0,0,0,0,0.07,-0.10000000000000009,0.08999999999999986,0.007000000000000001,3,6,0.7071067811865476,0.7071067811865476,0.20166666666666666,0.06701029200765671,9.529627367135003
반응조B,2020-11-01 03:20:00,3.36,3.99,6.55,17.33,6.26,1,120,40,80,-0.7500000000000004,1.4400000000000004,0.040000000000000036,-0.07500000000000004,3,6,0.7071067811865476,0.7071067811865476,4.680000000000001,0.8421050521039969,9.564684242795831
반응조A,2020-11-01 03:30:00,0.56,3.47,6.39,17.48,0.9,0,0,0,0,0.30000000000000004,-0.4099999999999997,0.04999999999999982,0.030000000000000006,3,6,0.7071067811865476,0.7071067811865476,0.26333333333333336,0.16138323879445568,9.535452322738386
반응조B,2020-11-01 03:30:00,2.78,2.42,6.51,17.33,6.12,1,120,50,70,-0.5800000000000001,-1.5700000000000003,-0.040000000000000036,-0.05800000000000001,3,6,0.7071067811865476,0.7071067811865476,4.241666666666666,1.148759855884357,9.564684242795831
반응조A,2020-11-01 03:40:00,0.99,3.28,6.44,17.45,0.74,0,0,0,0,0.42999999999999994,-0.1900000000000004,0.05000000000000071,0.043,3,6,0.7071067811865476,0.7071067811865476,0.39833333333333326,0.3018291762715926,9.541284403669726
반응조B,2020-11-01 03:40:00,2.1,4.33,6.48,17.36,6.12,1,120,60,60,-0.6799999999999997,1.9100000000000001,-0.02999999999999936,-0.06799999999999998,3,6,0.7071067811865476,0.7071067811865476,3.691666666666667,0.484988340649344,9.558823529411764
반응조A,2020-11-01 03:50:00,1.52,2.36,6.48,17.48,0.9,0,0,0,0,0.53,-0.9199999999999999,0.040000000000000036,0.053000000000000005,3,6,0.7071067811865476,0.7071067811865476,0.62,0.6440675237002018,9.535452322738386
반응조B,2020-11-01 03:50:00,1.58,5.82,6.43,17.39,6.14,1,120,70,50,-0.52,1.4900000000000002,-0.05000000000000071,-0.052000000000000005,3,6,0.7071067811865476,0.7071067811865476,3.0966666666666662,0.27147761658460196,9.552969993876301
반응조A,2020-11-01 04:00:00,2.11,1.65,6.53,17.45,0.96,0,0,0,0,0.5899999999999999,-0.71,0.04999999999999982,0.05899999999999998,4,6,0.8660254037844386,0.5000000000000001,0.9383333333333334,1.2787871037653917,9.541284403669726
반응조B,2020-11-01 04:00:00,0.98,2.75,6.4,17.36,6.2,1,120,80,40,-0.6000000000000001,-3.0700000000000003,-0.02999999999999936,-0.06000000000000001,4,6,0.8660254037844386,0.5000000000000001,2.485,0.3563635067769066,9.558823529411764
반응조A,2020-11-01 04:10:00,2.71,1.61,6.56,17.45,0.94,0,0,0,0,0.6000000000000001,-0.039999999999999813,0.02999999999999936,0.06000000000000001,4,6,0.8660254037844386,0.5000000000000001,1.3583333333333334,1.6832287681808893,9.541284403669726
반응조B,2020-11-01 04:10:00,0.52,6.7,6.36,17.39,6.06,1,120,90,30,-0.45999999999999996,3.95,-0.040000000000000036,-0.046,4,6,0.8660254037844386,0.5000000000000001,1.8866666666666667,0.0776119287146375,9.552969993876301
반응조A,2020-11-01 04:20:00,3.23,1.4,6.58,17.45,0.98,0,0,0,0,0.52,-0.2100000000000002,0.020000000000000462,0.052000000000000005,4,6,0.8660254037844386,0.5000000000000001,1.8533333333333333,2.307141209184851,9.541284403669726
반응조B,2020-11-01 04:20:00,0.14,4.76,6.33,17.39,6.06,1,120,100,20,-0.38,-1.9400000000000004,-0.03000000000000025,-0.038,4,6,0.8660254037844386,0.5000000000000001,1.3499999999999999,0.02941175852694149,9.552969993876301
반응조A,2020-11-01 04:30:00,3.58,1.58,6.58,17.45,0.94,0,0,0,0,0.3500000000000001,0.18000000000000016,0.0,0.03500000000000001,4,6,0.8660254037844386,0.5000000000000001,2.3566666666666665,2.2658213507459806,9.541284403669726
반응조B,2020-11-01 04:30:00,0.01,9.34,6.3,17.39,5.74,1,120,110,10,-0.13,4.58,-0.03000000000000025,-0.013000000000000001,4,6,0.8660254037844386,0.5000000000000001,0.8883333333333333,0.0010706636969310818,9.552969993876301
반응조A,2020-11-01 04:40:00,3.8,1.49,6.52,17.45,0.84,0,0,0,0,0.21999999999999975,-0.09000000000000008,-0.0600000000000005,0.021999999999999974,4,6,0.8660254037844386,0.5000000000000001,2.8249999999999997,2.5503338588363365,9.541284403669726
반응조B,2020-11-01 04:40:00,0.0,6.26,6.24,17.39,0.0,0,0,0,0,-0.01,-3.08,-0.05999999999999961,-0.001,4,6,0.8660254037844386,0.5000000000000001,0.5383333333333333,0.0,9.552969993876301
반응조A,2020-11-01 04:50:00,3.92,1.45,6.53,17.45,0.82,0,0,0,0,0.1200000000000001,-0.040000000000000036,0.010000000000000675,0.01200000000000001,4,6,0.8660254037844386,0.5000000000000001,3.2249999999999996,2.703446411416268,9.541284403669726
반응조B,2020-11-01 04:50:00,0.0,5.27,6.25,17.45,0.0,0,0,0,0,0.0,-0.9900000000000002,0.009999999999999787,0.0,4,6,0.8660254037844386,0.5000000000000001,0.27499999999999997,0.0,9.541284403669726
반응조A,2020-11-01 05:00:00,3.99,1.42,6.53,17.45,0.82,0,0,0,0,0.07000000000000028,-0.030000000000000027,0.0,0.007000000000000029,5,6,0.9659258262890683,0.25881904510252074,3.5383333333333336,2.8098571761569184,9.541284403669726
반응조B,2020-11-01 05:00:00,0.0,5.75,6.24,17.45,0.0,0,0,0,0,0.0,0.4800000000000004,-0.009999999999999787,0.0,5,6,0.9659258262890683,0.25881904510252074,0.11166666666666668,0.0,9.541284403669726
반응조A,2020-11-01 05:10:00,4.03,1.32,6.53,17.45,0.88,0,0,0,0,0.040000000000000036,-0.09999999999999987,0.0,0.0040000000000000036,5,6,0.9659258262890683,0.25881904510252074,3.758333333333333,3.053027990130311,9.541284403669726
반응조B,2020-11-01 05:10:00,0.0,5.66,6.25,17.45,0.0,0,0,0,0,0.0,-0.08999999999999986,0.009999999999999787,0.0,5,6,0.9659258262890683,0.25881904510252074,0.025000000000000005,0.0,9.541284403669726
반응조A,2020-11-01 05:20:00,4.06,1.48,6.53,17.45,0.74,0,0,0,0,0.02999999999999936,0.15999999999999992,0.0,0.002999999999999936,5,6,0.9659258262890683,0.25881904510252074,3.8966666666666665,2.7432413897017636,9.541284403669726
반응조B,2020-11-01 05:20:00,0.0,5.6,6.25,17.45,0.0,0,0,0,0,0.0,-0.0600000000000005,0.0,0.0,5,6,0.9659258262890683,0.25881904510252074,0.0016666666666666668,0.0,9.541284403669726
반응조A,2020-11-01 05:30:00,4.05,1.44,6.55,17.42,6.54,1,110,0,110,-0.009999999999999787,-0.040000000000000036,0.019999999999999574,-0.0009999999999999788,5,6,0.9659258262890683,0.25881904510252074,3.975,2.8124980468763563,9.547123623011016
반응조B,2020-11-01 05:30:00,0.01,5.57,6.26,17.45,0.0,0,0,0,0,0.01,-0.02999999999999936,0.009999999999999787,0.001,5,6,0.9659258262890683,0.25881904510252074,0.0016666666666666668,0.001795331814123552,9.541284403669726
반응조A,2020-11-01 05:40:00,3.9,1.83,6.55,17.42,6.54,1,110,10,100,-0.1499999999999999,0.3900000000000001,0.0,-0.01499999999999999,5,6,0.9659258262890683,0.25881904510252074,3.9916666666666667,2.131146376422745,9.547123623011016
반응조B,2020-11-01 05:40:00,0.0,5.33,6.26,17.45,0.0,0,0,0,0,-0.01,-0.2400000000000002,0.0,-0.001,5,6,0.9659258262890683,0.25881904510252074,0.0016666666666666668,0.0,9.541284403669726
반응조A,2020-11-01 05:50:00,3.62,2.04,6.52,17.45,6.56,1,110,20,90,-0.2799999999999998,0.20999999999999996,-0.03000000000000025,-0.02799999999999998,5,6,0.9659258262890683,0.25881904510252074,3.941666666666667,1.774508934064248,9.541284403669726
반응조B,2020-11-01 05:50:00,0.01,5.3,6.27,17.45,0.0,0,0,0,0,0.01,-0.03000000000000025,0.009999999999999787,0.001,5,6,0.9659258262890683,0.25881904510252074,0.0033333333333333335,0.0018867920968316798,9.541284403669726
반응조A,2020-11-01 06:00:00,3.22,2.34,6.49,17.45,6.66,1,110,30,80,-0.3999999999999999,0.2999999999999998,-0.02999999999999936,-0.039999999999999994,6,6,1.0,6.123233995736766e-17,3.813333333333333,1.3760677880052188,9.541284403669726
반응조B,2020-11-01 06:00:00,0.0,5.28,6.27,17.45,0.0,0,0,0,0,-0.01,-0.019999999999999574,0.0,-0.001,6,6,1.0,6.123233995736766e-17,0.0033333333333333335,0.0,9.541284403669726
반응조A,2020-11-01 06:10:00,2.8,2.64,6.46,17.45,6.58,1,110,40,70,-0.4200000000000004,0.30000000000000027,-0.03000000000000025,-0.04200000000000004,6,6,1.0,6.123233995736766e-17,3.608333333333334,1.0606056588614927,9.541284403669726
반응조B,2020-11-01 06:10:00,0.01,5.21,6.27,17.45,0.0,0,0,0,0,0.01,-0.07000000000000028,0.0,0.001,6,6,1.0,6.123233995736766e-17,0.005,0.0019193854281409927,9.541284403669726
반응조A,2020-11-01 06:20:00,2.32,3.08,6.43,17.45,6.4,1,110,50,60,-0.48,0.43999999999999995,-0.03000000000000025,-0.048,6,6,1.0,6.123233995736766e-17,3.3183333333333334,0.7532465086861984,9.541284403669726
반응조B,2020-11-01 06:20:00,0.0,5.03,6.27,17.45,0.0,0,0,0,0,-0.01,-0.17999999999999972,0.0,-0.001,6,6,1.0,6.123233995736766e-17,0.005,0.0,9.541284403669726
반응조A,2020-11-01 06:30:00,1.82,3.58,6.39,17.45,6.36,1,110,60,50,-0.4999999999999998,0.5,-0.040000000000000036,-0.049999999999999975,6,6,1.0,6.123233995736766e-17,2.9466666666666668,0.5083797462626407,9.541284403669726
반응조B,2020-11-01 06:30:00,0.0,4.83,6.28,17.45,0.0,0,0,0,0,0.0,-0.20000000000000018,0.010000000000000675,0.0,6,6,1.0,6.123233995736766e-17,0.0033333333333333327,0.0,9.541284403669726
반응조A,2020-11-01 06:40:00,1.32,3.69,6.35,17.48,6.26,1,110,70,40,-0.5,0.10999999999999988,-0.040000000000000036,-0.05,6,6,1.0,6.123233995736766e-17,2.5166666666666666,0.3577234802917398,9.535452322738386
반응조B,2020-11-01 06:40:00,0.0,4.93,6.28,17.45,0.0,0,0,0,0,0.0,0.09999999999999964,0.0,0.0,6,6,1.0,6.123233995736766e-17,0.0033333333333333327,0.0,9.541284403669726
반응조A,2020-11-01 06:50:00,0.86,4.82,6.34,17.51,6.12,1,110,80,30,-0.4600000000000001,1.1300000000000003,-0.009999999999999787,-0.046000000000000006,6,6,1.0,6.123233995736766e-17,2.0566666666666666,0.1784231994972615,9.529627367135003
반응조B,2020-11-01 06:50:00,0.0,4.87,6.3,17.45,5.96,1,10,0,10,0.0,-0.05999999999999961,0.019999999999999574,0.0,6,6,1.0,6.123233995736766e-17,0.0016666666666666668,0.0,9.541284403669726
반응조A,2020-11-01 07:00:00,0.53,4.48,6.35,17.51,6.06,1,110,90,20,-0.32999999999999996,-0.33999999999999986,0.009999999999999787,-0.032999999999999995,7,6,0.9659258262890683,-0.25881904510252063,1.6083333333333334,0.11830354502153012,9.529627367135003
반응조B,2020-11-01 07:00:00,0.05,4.95,6.37,17.39,0.76,0,0,0,0,0.05,0.08000000000000007,0.07000000000000028,0.005,7,6,0.9659258262890683,-0.25881904510252063,0.01,0.010101008060402412,9.552969993876301
반응조A,2020-11-01 07:10:00,0.35,4.95,6.32,17.48,5.9,1,110,100,10,-0.18000000000000005,0.46999999999999975,-0.02999999999999936,-0.018000000000000006,7,6,0.9659258262890683,-0.25881904510252063,1.2,0.07070705642281687,9.535452322738386
반응조B,2020-11-01 07:10:00,0.7,4.09,6.42,17.39,0.84,0,0,0,0,0.6499999999999999,-0.8600000000000003,0.04999999999999982,0.06499999999999999,7,6,0.9659258262890683,-0.25881904510252063,0.125,0.1711491024085324,9.552969993876301
반응조A,2020-11-01 07:20:00,0.27,4.9,6.32,17.51,0.0,0,0,0,0,-0.07999999999999996,-0.04999999999999982,0.0,-0.007999999999999997,7,6,0.9659258262890683,-0.25881904510252063,0.8583333333333334,0.05510202957101437,9.529627367135003
반응조B,2020-11-01 07:20:00,1.68,3.63,6.47,17.39,0.78,0,0,0,0,0.98,-0.45999999999999996,0.04999999999999982,0.098,7,6,0.9659258262890683,-0.25881904510252063,0.40499999999999997,0.462809789859562,9.552969993876301
반응조A,2020-11-01 07:30:00,0.26,4.49,6.28,17.51,0.0,0,0,0,0,-0.010000000000000009,-0.41000000000000014,-0.040000000000000036,-0.0010000000000000009,7,6,0.9659258262890683,-0.25881904510252063,0.5983333333333334,0.05790644590056884,9.529627367135003
반응조B,2020-11-01 07:30:00,2.55,3.05,6.48,17.39,0.84,0,0,0,0,0.8699999999999999,-0.5800000000000001,0.010000000000000675,0.087,7,6,0.9659258262890683,-0.25881904510252063,0.83,0.8360652996507214,9.552969993876301
반응조A,2020-11-01 07:40:00,0.26,4.43,6.27,17.54,0.0,0,0,0,0,0.0,-0.0600000000000005,-0.010000000000000675,0.0,7,6,0.9659258262890683,-0.25881904510252063,0.4216666666666667,0.05869073167252107,9.523809523809524
반응조B,2020-11-01 07:40:00,3.44,2.32,6.52,17.39,0.88,0,0,0,0,0.8900000000000001,-0.73,0.03999999999999915,0.08900000000000001,7,6,0.9659258262890683,-0.25881904510252063,1.4033333333333333,1.4827579815698355,9.552969993876301
반응조A,2020-11-01 07:50:00,0.24,4.24,6.27,17.58,0.0,0,0,0,0,-0.020000000000000018,-0.1899999999999995,0.0,-0.0020000000000000018,7,6,0.9659258262890683,-0.25881904510252063,0.31833333333333336,0.0566037602349622,9.516063440422936
반응조B,2020-11-01 07:50:00,4.46,2.36,6.54,17.33,0.74,0,0,0,0,1.02,0.040000000000000036,0.020000000000000462,0.10200000000000001,7,6,0.9659258262890683,-0.25881904510252063,2.1466666666666665,1.8898297076992763,9.564684242795831
반응조A,2020-11-01 08:00:00,0.21,4.1,6.27,17.58,0.0,0,0,0,0,-0.03,-0.14000000000000057,0.0,-0.003,8,6,0.8660254037844387,-0.4999999999999998,0.26499999999999996,0.051219499702561046,9.516063440422936
반응조B,2020-11-01 08:00:00,5.02,2.42,6.55,17.36,0.72,0,0,0,0,0.5599999999999996,0.06000000000000005,0.009999999999999787,0.05599999999999996,8,6,0.8660254037844387,-0.4999999999999998,2.9749999999999996,2.0743793081077238,9.558823529411764
반응조A,2020-11-01 08:10:00,0.2,3.75,6.27,17.58,0.0,0,0,0,0,-0.009999999999999981,-0.34999999999999964,0.0,-0.000999999999999998,8,6,0.8660254037844387,-0.4999999999999998,0.24,0.053333319111114906,9.516063440422936
반응조B,2020-11-01 08:10:00,5.21,2.21,6.55,17.33,0.72,0,0,0,0,0.1900000000000004,-0.20999999999999996,0.0,0.019000000000000038,8,6,0.8660254037844387,-0.4999999999999998,3.7266666666666666,2.3574649966221735,9.564684242795831
반응조A,2020-11-01 08:20:00,0.17,3.66,6.44,17.58,0.0,0,0,0,0,-0.03,-0.08999999999999986,0.17000000000000082,-0.003,8,6,0.8660254037844387,-0.4999999999999998,0.22333333333333336,0.046448074740963186,9.516063440422936
반응조B,2020-11-01 08:20:00,4.67,2.51,6.71,17.33,0.76,0,0,0,0,-0.54,0.2999999999999998,0.16000000000000014,-0.054000000000000006,8,6,0.8660254037844387,-0.4999999999999998,4.225,1.8605570276665229,9.564684242795831
반응조A,2020-11-01 08:30:00,0.13,3.36,6.66,17.58,0.0,0,0,0,0,-0.04000000000000001,-0.30000000000000027,0.21999999999999975,-0.004000000000000001,8,6,0.8660254037844387,-0.4999999999999998,0.20166666666666666,0.03869046467545694,9.516063440422936
반응조B,2020-11-01 08:30:00,3.8,2.16,6.99,17.33,0.78,0,0,0,0,-0.8700000000000001,-0.34999999999999964,0.28000000000000025,-0.08700000000000001,8,6,0.8660254037844387,-0.4999999999999998,4.433333333333333,1.7592584447877568,9.564684242795831
반응조A,2020-11-01 08:40:00,0.17,3.32,6.25,17.58,0.0,0,0,0,0,0.04000000000000001,-0.040000000000000036,-0.41000000000000014,0.004000000000000001,8,6,0.8660254037844387,-0.4999999999999998,0.18666666666666668,0.051204803853974745,9.516063440422936
반응조B,2020-11-01 08:40:00,5.3,2.33,6.53,17.33,6.0,1,100,0,100,1.5,0.16999999999999993,-0.45999999999999996,0.15,8,6,0.8660254037844387,-0.4999999999999998,4.743333333333333,2.2746771353317015,9.564684242795831
반응조A,2020-11-01 08:50:00,0.16,3.17,6.35,17.58,0.0,0,0,0,0,-0.010000000000000009,-0.1499999999999999,0.09999999999999964,-0.0010000000000000009,8,6,0.8660254037844387,-0.4999999999999998,0.17333333333333334,0.05047317019773811,9.516063440422936
반응조B,2020-11-01 08:50:00,4.98,2.57,6.53,17.33,6.04,1,100,10,90,-0.3199999999999994,0.23999999999999977,0.0,-0.03199999999999994,8,6,0.8660254037844387,-0.4999999999999998,4.83,1.937742436676095,9.564684242795831
반응조A,2020-11-01 09:00:00,0.17,3.01,6.26,17.58,0.0,0,0,0,0,0.010000000000000009,-0.16000000000000014,-0.08999999999999986,0.0010000000000000009,9,6,0.7071067811865476,-0.7071067811865475,0.16666666666666666,0.05647838655203105,9.516063440422936
반응조B,2020-11-01 09:00:00,4.25,2.86,6.59,17.33,6.12,1,100,20,80,-0.7300000000000004,0.29000000000000004,0.05999999999999961,-0.07300000000000004,9,6,0.7071067811865476,-0.7071067811865475,4.701666666666667,1.4860134664288578,9.564684242795831
반응조A,2020-11-01 09:10:00,0.15,3.31,6.46,17.58,0.0,0,0,0,0,-0.020000000000000018,0.30000000000000027,0.20000000000000018,-0.0020000000000000018,9,6,0.7071067811865476,-0.7071067811865475,0.15833333333333333,0.045317206852807594,9.516063440422936
